vehicle_id,date,seg_id,road_id,direction
1165,2024-06-21,0,A0003,A1-2
1166,2024-06-21,0,A0003,A3-2
1167,2024-06-21,0,A0003,A1-1
1168,2024-06-17,0,A0003,A3-2
1168,2024-06-21,0,A0003,B2-1
1169,2024-06-19,0,A0008,C
1169,2024-06-21,0,A0008,A1-1
1171,2024-06-21,0,A0003,A1-2
1172,2024-06-21,0,A0008,B1-2
1172,2024-06-21,1,A0008,B1-2
1173,2024-06-21,0,A0008,A1-1
1175,2024-06-19,0,A0008,A1-2
1175,2024-06-20,0,A0008,A3-2
1175,2024-06-21,0,A0008,A1-2
1176,2024-06-18,0,A0008,A1-1
1176,2024-06-20,0,A0008,A1-1
1176,2024-06-21,0,A0003,B2-1
1177,2024-06-17,0,A0008,A3-1
1177,2024-06-21,0,A0008,A3-1
1177,2024-06-21,2,A0008,B1-2
1177,2024-06-21,3,A0008,C
1178,2024-06-17,0,A0008,B1-1
1178,2024-06-18,0,A0008,B1-1
1178,2024-06-19,0,A0008,C
1178,2024-06-21,0,A0008,B2-1
1179,2024-06-21,0,A0003,B2-1
1180,2024-06-21,0,A0008,A1-2
1181,2024-06-21,0,A0003,A1-2
1182,2024-06-21,0,A0003,A1-2
1183,2024-06-21,0,A0003,A3-2
1184,2024-06-19,0,A0008,B1-1
1184,2024-06-20,0,A0008,B1-1
1184,2024-06-21,0,A0008,B1-1
1185,2024-06-21,0,A0008,B1-1
1185,2024-06-21,1,A0008,B1-2
1186,2024-06-18,0,A0008,B1-1
1186,2024-06-21,0,A0008,A3-1
1187,2024-06-21,0,A0003,A1-2
1188,2024-06-21,0,A0008,C
1188,2024-06-21,1,A0008,B3-2
1189,2024-06-21,0,A0008,B1-2
1190,2024-06-21,0,A0008,B3-2
1191,2024-06-21,0,A0008,B1-1
1192,2024-06-21,0,A0003,C
1193,2024-06-20,0,A0003,C
1193,2024-06-21,0,A0003,B3-1
1193,2024-06-21,2,A0003,A3-2
1194,2024-06-21,0,A0003,A2-1
1195,2024-06-17,0,A0008,B1-1
1195,2024-06-19,0,A0008,B1-1
1195,2024-06-21,0,A0008,B1-2
1197,2024-06-18,0,A0008,A1-1
1197,2024-06-21,0,A0008,A1-1
1198,2024-06-21,0,A0008,A2-1
1199,2024-06-21,0,A0008,B1-2
1199,2024-06-21,1,A0008,B2-2
1200,2024-06-19,0,A0008,C
1200,2024-06-21,0,A0008,C
1201,2024-06-21,0,A0003,A1-2
1201,2024-06-21,1,A0003,C
1203,2024-06-17,0,A0008,A1-2
1203,2024-06-21,0,A0008,A1-2
1204,2024-06-20,0,A0008,B1-2
1204,2024-06-21,0,A0008,C
1205,2024-06-21,0,A0008,B1-2
1207,2024-06-21,0,A0008,B3-1
1208,2024-06-21,0,A0008,C
1209,2024-06-17,0,A0003,A1-1
1209,2024-06-21,0,A0003,A1-1
1210,2024-06-19,0,A0003,A1-2
1210,2024-06-20,0,A0003,A1-2
1210,2024-06-21,0,A0003,A1-2
1211,2024-06-21,0,A0008,B1-1
1213,2024-06-21,0,A0003,A3-2
1214,2024-06-21,0,A0003,A2-1
1214,2024-06-21,1,A0003,B1-1
1215,2024-06-17,0,A0008,B1-1
1215,2024-06-18,0,A0008,B1-1
1215,2024-06-20,0,A0008,B1-1
1215,2024-06-21,0,A0008,B1-1
1216,2024-06-17,0,A0008,A3-2
1216,2024-06-18,0,A0008,A3-2
1216,2024-06-20,0,A0008,A3-2
1216,2024-06-21,0,A0008,B1-2
1217,2024-06-17,0,A0003,A1-1
1217,2024-06-21,0,A0003,A1-1
1218,2024-06-21,0,A0003,A1-2
1219,2024-06-21,0,A0003,B3-1
1220,2024-06-21,0,A0008,A1-2
1221,2024-06-21,0,A0008,B1-2
1222,2024-06-21,0,A0003,B2-1
1223,2024-06-21,0,A0008,B1-2
1224,2024-06-17,0,A0008,A1-1
1224,2024-06-21,0,A0008,A2-1
1225,2024-06-21,0,A0003,A1-1
1226,2024-06-21,0,A0003,A1-2
1227,2024-06-17,0,A0008,A3-2
1227,2024-06-17,1,A0008,B2-1
1227,2024-06-18,0,A0008,A3-2
1227,2024-06-18,1,A0008,B2-1
1227,2024-06-20,0,A0008,A3-2
1227,2024-06-21,0,A0008,B2-1
1229,2024-06-21,0,A0008,B1-2
1230,2024-06-21,0,A0003,A1-2
1231,2024-06-21,0,A0008,B1-1
1231,2024-06-21,1,A0008,B1-2
1232,2024-06-21,0,A0008,A2-2
1233,2024-06-17,0,A0008,A2-2
1233,2024-06-21,0,A0008,B3-2
1234,2024-06-21,0,A0008,B1-1
1235,2024-06-21,0,A0008,B1-2
1236,2024-06-21,0,A0003,A1-2
1237,2024-06-21,0,A0008,B3-2
1238,2024-06-21,0,A0008,B1-2
1239,2024-06-21,0,A0003,A2-1
1240,2024-06-17,0,A0003,B2-1
1240,2024-06-18,0,A0003,B2-1
1240,2024-06-19,0,A0003,B2-1
1240,2024-06-20,0,A0003,B2-1
1240,2024-06-21,0,A0003,B2-1
1241,2024-06-18,0,A0003,A1-2
1241,2024-06-21,0,A0003,A1-2
1242,2024-06-21,0,A0003,A1-1
1243,2024-06-21,0,A0003,A2-1
1243,2024-06-21,1,A0003,C
1244,2024-06-21,0,A0003,A1-1
1245,2024-06-21,0,A0008,B1-1
1246,2024-06-21,0,A0003,A1-1
1247,2024-06-21,0,A0003,B3-1
1248,2024-06-21,0,A0008,B1-1
1249,2024-06-21,0,A0003,A1-1
1250,2024-06-21,0,A0003,A1-1
1251,2024-06-21,0,A0008,A3-2
1252,2024-06-21,0,A0008,C
1252,2024-06-21,1,A0008,B2-1
1252,2024-06-21,2,A0008,B1-2
1253,2024-06-21,0,A0003,A3-2
1254,2024-06-21,0,A0003,A1-2
1255,2024-06-21,0,A0008,A3-2
1256,2024-06-21,0,A0008,B1-2
1256,2024-06-21,1,A0008,B1-1
1257,2024-06-21,0,A0003,A1-2
1258,2024-06-21,0,A0003,B1-2
1259,2024-06-21,0,A0008,B1-1
1260,2024-06-21,0,A0003,A1-2
1261,2024-06-21,0,A0003,A1-1
1262,2024-06-21,0,A0003,A1-1
1263,2024-06-21,0,A0003,A1-1
1264,2024-06-21,0,A0003,A2-2
1264,2024-06-21,2,A0003,B2-1
1265,2024-06-21,0,A0003,A1-2
1265,2024-06-21,2,A0003,A1-1
1266,2024-06-21,0,A0008,A2-1
1267,2024-06-21,0,A0008,B1-1
1268,2024-06-21,0,A0003,A1-2
1269,2024-06-21,0,A0008,B1-1
1270,2024-06-21,0,A0008,B1-1
1270,2024-06-21,2,A0008,B1-2
1271,2024-06-21,0,A0003,A2-1
1271,2024-06-21,1,A0003,B3-1
1272,2024-06-19,0,A0003,A1-1
1272,2024-06-21,0,A0003,A1-1
1273,2024-06-21,0,A0003,B2-1
1274,2024-06-21,0,A0008,A1-2
1274,2024-06-21,1,A0008,A3-1
1275,2024-06-21,0,A0008,B1-1
1276,2024-06-20,1,A0003,A1-2
1276,2024-06-21,0,A0003,B2-1
1277,2024-06-21,0,A0003,B2-1
1278,2024-06-20,0,A0008,B1-2
1278,2024-06-21,1,A0008,B2-1
1279,2024-06-21,0,A0003,A1-1
1280,2024-06-21,0,A0003,A2-1
1281,2024-06-21,0,A0003,B1-1
1282,2024-06-21,0,A0003,A1-2
1283,2024-06-21,0,A0003,A1-2
1284,2024-06-21,0,A0003,A3-1
1285,2024-06-21,0,A0003,A1-1
1286,2024-06-21,0,A0008,A3-2
1287,2024-06-21,0,A0003,A1-1
1288,2024-06-21,0,A0003,A1-1
1289,2024-06-17,0,A0003,A3-2
1289,2024-06-18,0,A0003,A3-2
1289,2024-06-20,0,A0003,A3-2
1289,2024-06-21,0,A0003,A3-2
1290,2024-06-21,0,A0008,B1-1
1290,2024-06-21,1,A0008,A2-1
1291,2024-06-17,0,A0008,A3-2
1291,2024-06-21,0,A0008,B1-2
1292,2024-06-21,0,A0003,A1-1
1293,2024-06-19,0,A0003,A1-2
1293,2024-06-21,0,A0008,A1-1
1293,2024-06-21,1,A0008,A1-2
1294,2024-06-21,0,A0008,B1-2
1295,2024-06-20,0,A0008,B1-2
1295,2024-06-21,0,A0003,A1-2
1297,2024-06-21,0,A0003,B2-1
1298,2024-06-21,0,A0003,A1-2
1299,2024-06-21,0,A0003,A2-2
1299,2024-06-21,1,A0003,A1-1
1300,2024-06-17,0,A0008,A2-2
1300,2024-06-18,0,A0008,A2-2
1300,2024-06-20,0,A0008,B3-2
1300,2024-06-21,0,A0008,A2-2
1301,2024-06-21,0,A0008,B1-2
1302,2024-06-21,0,A0003,A1-2
1303,2024-06-21,0,A0008,B2-2
1303,2024-06-21,1,A0008,B1-2
1304,2024-06-17,0,A0003,A1-2
1304,2024-06-18,0,A0003,A1-2
1304,2024-06-19,0,A0003,A1-2
1304,2024-06-20,0,A0003,A1-2
1304,2024-06-21,0,A0003,A1-2
1305,2024-06-21,0,A0003,A3-1
1306,2024-06-18,0,A0008,B1-1
1306,2024-06-20,0,A0008,B1-1
1306,2024-06-21,0,A0008,B1-1
1307,2024-06-19,0,A0008,B1-1
1307,2024-06-21,0,A0008,B1-1
1308,2024-06-21,0,A0003,B3-1
1309,2024-06-17,0,A0003,A1-2
1309,2024-06-18,0,A0003,A1-2
1309,2024-06-21,0,A0003,A1-2
1311,2024-06-21,0,A0003,A3-2
1312,2024-06-21,0,A0003,A2-1
1313,2024-06-21,0,A0003,C
1314,2024-06-21,0,A0003,B2-1
1315,2024-06-21,0,A0008,A3-2
1316,2024-06-21,0,A0003,A1-1
1317,2024-06-21,0,A0003,A1-2
1318,2024-06-21,0,A0008,B1-2
1319,2024-06-20,0,A0003,A3-2
1319,2024-06-21,0,A0003,A1-2
1320,2024-06-21,0,A0008,B1-2
1321,2024-06-21,0,A0003,B2-1
1322,2024-06-21,0,A0008,B1-2
1323,2024-06-21,0,A0008,B1-2
1323,2024-06-21,1,A0008,B1-1
1324,2024-06-21,0,A0003,A2-2
1324,2024-06-21,2,A0003,B2-1
1325,2024-06-21,0,A0008,B1-1
1326,2024-06-21,0,A0008,C
1327,2024-06-21,0,A0003,A2-1
1327,2024-06-21,1,A0003,B3-1
1328,2024-06-21,0,A0003,A1-2
1329,2024-06-21,0,A0003,B1-2
1329,2024-06-21,2,A0003,B1-1
1330,2024-06-21,0,A0003,A1-1
1331,2024-06-17,0,A0003,A1-2
1331,2024-06-18,0,A0003,A1-2
1331,2024-06-21,0,A0003,A1-2
1332,2024-06-17,0,A0008,B1-1
1332,2024-06-21,0,A0008,B1-1
1333,2024-06-21,0,A0003,B2-1
1334,2024-06-17,0,A0008,C
1334,2024-06-17,1,A0008,A2-2
1334,2024-06-18,0,A0008,A1-2
1334,2024-06-18,1,A0008,B3-2
1334,2024-06-18,2,A0008,A2-2
1334,2024-06-19,0,A0008,A1-2
1334,2024-06-20,0,A0008,A2-2
1334,2024-06-21,0,A0008,C
1334,2024-06-21,2,A0008,B3-2
1334,2024-06-21,3,A0008,A2-2
1335,2024-06-21,0,A0003,A1-2
1336,2024-06-21,0,A0003,B2-1
1337,2024-06-21,0,A0003,A1-1
1338,2024-06-21,0,A0003,A1-2
1339,2024-06-21,0,A0003,B2-1
1340,2024-06-21,0,A0008,B1-2
1340,2024-06-21,1,A0008,A2-1
1340,2024-06-21,2,A0008,C
1341,2024-06-21,0,A0003,A1-1
1342,2024-06-21,0,A0008,B1-2
1343,2024-06-17,0,A0003,A1-1
1343,2024-06-19,0,A0003,A1-1
1343,2024-06-21,0,A0003,A1-1
1344,2024-06-21,0,A0003,A2-1
1345,2024-06-21,0,A0003,A2-1
1346,2024-06-21,2,A0008,A1-1
1347,2024-06-21,0,A0003,A1-2
1348,2024-06-21,0,A0003,A1-2
1348,2024-06-21,1,A0003,B2-1
1349,2024-06-21,0,A0008,A3-2
1350,2024-06-21,0,A0008,B1-1
1351,2024-06-19,0,A0008,C
1351,2024-06-21,0,A0008,C
1351,2024-06-21,1,A0008,B2-1
1352,2024-06-21,0,A0003,A1-2
1353,2024-06-21,0,A0003,A1-1
1353,2024-06-21,1,A0003,B3-1
1354,2024-06-21,0,A0003,A2-1
1355,2024-06-21,0,A0003,A3-2
1355,2024-06-21,1,A0003,A1-1
1356,2024-06-21,0,A0003,A2-1
1357,2024-06-21,0,A0003,A1-2
1358,2024-06-21,0,A0003,B3-1
1359,2024-06-21,0,A0008,B1-2
1360,2024-06-21,0,A0008,B1-1
1361,2024-06-21,0,A0003,C
1362,2024-06-17,0,A0008,C
1362,2024-06-18,0,A0008,B1-2
1362,2024-06-21,0,A0008,C
1363,2024-06-18,0,A0008,B1-2
1363,2024-06-21,0,A0008,B1-2
1364,2024-06-21,0,A0003,A1-1
1365,2024-06-17,0,A0008,B1-2
1365,2024-06-18,0,A0008,B1-2
1365,2024-06-19,0,A0008,B1-2
1365,2024-06-21,0,A0008,B1-2
1366,2024-06-17,0,A0008,B1-1
1366,2024-06-20,0,A0008,B1-1
1366,2024-06-21,0,A0008,B1-1
1367,2024-06-21,0,A0008,B1-2
1368,2024-06-21,0,A0003,A1-2
1369,2024-06-21,0,A0003,A2-1
1370,2024-06-17,0,A0003,A1-1
1370,2024-06-18,0,A0003,A1-1
1370,2024-06-20,0,A0003,A1-1
1370,2024-06-21,0,A0003,A1-1
1371,2024-06-21,0,A0003,C
1372,2024-06-21,0,A0003,A3-2
1372,2024-06-21,1,A0003,B2-1
1373,2024-06-21,0,A0008,B1-2
1374,2024-06-21,0,A0003,A1-2
1375,2024-06-21,0,A0003,A1-2
1376,2024-06-17,0,A0008,A2-1
1376,2024-06-19,0,A0008,A2-1
1376,2024-06-21,0,A0008,A2-1
1377,2024-06-19,0,A0008,B1-1
1377,2024-06-21,0,A0008,B1-1
1378,2024-06-21,0,A0008,C
1379,2024-06-21,0,A0008,B2-1
1380,2024-06-21,0,A0003,A2-1
1381,2024-06-21,0,A0008,B1-2
1381,2024-06-21,1,A0008,B1-1
1382,2024-06-21,0,A0003,A1-1
1383,2024-06-20,0,A0008,B3-2
1383,2024-06-21,0,A0008,B3-1
1384,2024-06-21,0,A0008,B2-2
1384,2024-06-21,1,A0008,A3-1
1385,2024-06-21,0,A0008,B3-2
1385,2024-06-21,1,A0008,B1-1
1386,2024-06-21,0,A0003,A1-1
1387,2024-06-21,0,A0003,A1-2
1387,2024-06-21,1,A0003,A1-1
1388,2024-06-21,0,A0008,A3-1
1388,2024-06-21,1,A0008,B1-2
1388,2024-06-21,2,A0008,C
1388,2024-06-21,3,A0008,B2-1
1389,2024-06-21,0,A0008,A1-1
1390,2024-06-21,0,A0008,B1-1
1391,2024-06-21,0,A0008,A1-1
1392,2024-06-21,0,A0003,A2-1
1393,2024-06-21,0,A0003,A1-2
1395,2024-06-21,0,A0003,B3-1
1396,2024-06-21,0,A0003,A1-1
1397,2024-06-17,0,A0008,C
1397,2024-06-17,1,A0008,A3-1
1397,2024-06-18,0,A0008,C
1397,2024-06-21,0,A0008,B2-2
1397,2024-06-21,1,A0008,A3-1
1398,2024-06-21,0,A0003,A1-2
1399,2024-06-21,0,A0008,B1-1
1400,2024-06-21,0,A0008,A2-1
1401,2024-06-21,0,A0008,A1-1
1402,2024-06-21,0,A0003,B2-1
1403,2024-06-21,1,A0008,B3-1
1404,2024-06-21,0,A0003,B1-1
1405,2024-06-17,0,A0008,B1-2
1405,2024-06-18,0,A0008,B1-2
1405,2024-06-19,0,A0008,C
1405,2024-06-21,0,A0008,B1-2
1406,2024-06-21,0,A0003,B3-1
1407,2024-06-17,0,A0008,B1-2
1407,2024-06-18,0,A0008,C
1407,2024-06-19,0,A0008,B1-2
1407,2024-06-20,0,A0008,C
1407,2024-06-21,0,A0008,B1-2
1408,2024-06-21,0,A0003,B2-1
1409,2024-06-20,0,A0003,A3-2
1409,2024-06-21,0,A0003,A3-2
1410,2024-06-21,0,A0008,B2-1
1411,2024-06-21,0,A0003,B3-1
1412,2024-06-18,0,A0003,A1-2
1412,2024-06-19,0,A0003,A1-2
1412,2024-06-20,0,A0003,A1-2
1412,2024-06-21,0,A0003,A1-2
1413,2024-06-21,0,A0003,A1-2
1414,2024-06-21,0,A0008,B3-2
1415,2024-06-19,0,A0008,B1-1
1415,2024-06-21,0,A0008,B1-1
1416,2024-06-21,0,A0003,B3-1
1417,2024-06-21,0,A0003,A1-2
1418,2024-06-21,0,A0008,B1-2
1419,2024-06-17,0,A0003,A1-2
1419,2024-06-17,3,A0003,A1-1
1420,2024-06-17,0,A0008,B3-1
1421,2024-06-17,0,A0003,A1-2
1422,2024-06-17,0,A0008,B1-1
1423,2024-06-17,0,A0008,B1-2
1424,2024-06-17,0,A0008,B1-2
1424,2024-06-17,1,A0008,C
1424,2024-06-17,2,A0008,A3-1
1424,2024-06-21,0,A0008,A3-2
1425,2024-06-17,0,A0003,A3-1
1425,2024-06-17,1,A0003,B3-1
1426,2024-06-17,0,A0008,B1-1
1427,2024-06-17,0,A0003,A1-1
1428,2024-06-17,0,A0008,B1-1
1428,2024-06-17,1,A0008,B1-1
1429,2024-06-17,0,A0003,A2-1
1430,2024-06-17,0,A0003,A3-2
1431,2024-06-17,0,A0003,B2-1
1432,2024-06-17,0,A0003,A1-2
1433,2024-06-17,0,A0008,A1-2
1434,2024-06-17,0,A0003,B3-1
1435,2024-06-17,0,A0008,B1-2
1435,2024-06-18,0,A0008,B1-2
1435,2024-06-19,0,A0008,B1-2
1435,2024-06-20,0,A0008,B1-2
1435,2024-06-21,0,A0008,B1-2
1436,2024-06-17,0,A0003,A1-2
1437,2024-06-17,0,A0008,A3-2
1438,2024-06-17,0,A0003,A1-1
1439,2024-06-17,0,A0003,A1-2
1440,2024-06-17,0,A0008,B1-1
1441,2024-06-17,0,A0008,B1-2
1442,2024-06-17,0,A0003,B3-2
1443,2024-06-17,0,A0003,A2-1
1444,2024-06-17,0,A0003,A2-1
1445,2024-06-17,0,A0003,A1-2
1446,2024-06-17,0,A0003,A1-1
1447,2024-06-17,0,A0003,A3-2
1447,2024-06-21,0,A0003,A3-2
1448,2024-06-17,0,A0003,A1-2
1449,2024-06-17,0,A0008,A3-2
1450,2024-06-17,0,A0003,A1-1
1451,2024-06-17,0,A0003,A1-1
1452,2024-06-17,0,A0003,C
1453,2024-06-17,0,A0003,A2-1
1454,2024-06-17,0,A0003,A1-2
1455,2024-06-17,0,A0008,B1-2
1456,2024-06-17,0,A0008,A1-2
1457,2024-06-17,0,A0008,B1-2
1458,2024-06-17,0,A0008,B1-1
1459,2024-06-17,0,A0003,A1-2
1460,2024-06-17,2,A0003,B2-1
1460,2024-06-17,3,A0003,A2-1
1461,2024-06-17,0,A0003,B3-1
1462,2024-06-17,0,A0003,A1-2
1463,2024-06-17,0,A0003,A1-1
1464,2024-06-17,0,A0008,A1-1
1465,2024-06-17,0,A0003,B2-1
1466,2024-06-17,0,A0003,A1-2
1467,2024-06-17,0,A0008,A1-2
1467,2024-06-17,1,A0008,C
1468,2024-06-17,0,A0003,B3-1
1469,2024-06-17,1,A0003,A1-2
1470,2024-06-17,0,A0003,A1-1
1471,2024-06-17,0,A0003,A3-2
1472,2024-06-17,0,A0003,A1-1
1473,2024-06-17,0,A0003,B2-1
1474,2024-06-17,0,A0008,B1-2
1474,2024-06-18,0,A0008,B1-2
1474,2024-06-19,0,A0008,B1-2
1474,2024-06-21,0,A0008,B1-2
1475,2024-06-17,0,A0008,B3-1
1476,2024-06-17,0,A0003,A1-2
1476,2024-06-17,2,A0003,B2-1
1477,2024-06-17,0,A0003,A1-1
1478,2024-06-17,0,A0003,B1-1
1479,2024-06-17,0,A0008,C
1479,2024-06-17,1,A0008,B1-2
1480,2024-06-17,0,A0008,B1-1
1481,2024-06-17,0,A0008,A2-1
1483,2024-06-17,0,A0008,A3-2
1484,2024-06-17,0,A0003,A1-2
1484,2024-06-17,2,A0003,A1-1
1484,2024-06-19,0,A0003,A2-1
1484,2024-06-20,0,A0003,C
1485,2024-06-17,0,A0008,A1-2
1485,2024-06-17,1,A0008,C
1486,2024-06-17,0,A0003,A3-2
1487,2024-06-17,0,A0003,A1-1
1487,2024-06-17,1,A0003,B3-1
1488,2024-06-17,0,A0008,B2-2
1488,2024-06-17,1,A0008,B1-1
1489,2024-06-17,0,A0003,A1-2
1490,2024-06-17,0,A0003,A1-1
1491,2024-06-17,0,A0003,A1-2
1492,2024-06-17,0,A0003,A3-2
1492,2024-06-17,1,A0003,A1-1
1493,2024-06-17,0,A0003,A3-2
1494,2024-06-17,0,A0003,A1-2
1495,2024-06-17,0,A0008,B3-2
1495,2024-06-17,1,A0008,B1-2
1496,2024-06-17,0,A0003,A1-2
1497,2024-06-17,0,A0003,A2-1
1498,2024-06-17,0,A0008,A1-2
1499,2024-06-17,0,A0003,A1-1
1500,2024-06-17,0,A0003,A2-1
1501,2024-06-17,0,A0008,A2-2
1502,2024-06-17,0,A0003,A1-1
1503,2024-06-17,0,A0003,A2-1
1504,2024-06-17,0,A0003,A1-1
1504,2024-06-19,0,A0003,A1-1
1505,2024-06-17,0,A0008,B1-1
1506,2024-06-17,0,A0008,A2-2
1507,2024-06-17,0,A0003,B2-1
1508,2024-06-17,0,A0003,A1-1
1508,2024-06-18,0,A0003,A1-1
1509,2024-06-17,0,A0008,C
1509,2024-06-17,1,A0008,B1-1
1510,2024-06-17,0,A0003,A1-2
1511,2024-06-17,0,A0008,C
1511,2024-06-18,0,A0008,A1-1
1511,2024-06-19,0,A0008,A1-1
1511,2024-06-21,0,A0008,A1-1
1512,2024-06-17,0,A0003,A3-2
1513,2024-06-17,0,A0003,A2-2
1514,2024-06-17,0,A0003,B3-1
1515,2024-06-17,0,A0008,B3-1
1516,2024-06-17,0,A0003,C
1516,2024-06-17,1,A0003,A1-2
1517,2024-06-17,0,A0003,A1-2
1518,2024-06-17,0,A0003,A1-2
1519,2024-06-17,0,A0008,A3-2
1520,2024-06-17,0,A0003,B2-1
1521,2024-06-17,0,A0003,A1-1
1522,2024-06-17,0,A0008,A3-2
1523,2024-06-17,0,A0008,A3-1
1524,2024-06-17,0,A0008,A2-2
1524,2024-06-19,0,A0008,C
1525,2024-06-17,0,A0008,B1-1
1525,2024-06-20,0,A0008,B1-1
1526,2024-06-17,0,A0008,B1-1
1526,2024-06-17,1,A0008,B1-2
1526,2024-06-17,2,A0008,A2-2
1526,2024-06-17,3,A0008,B3-2
1527,2024-06-17,0,A0008,B1-2
1528,2024-06-17,0,A0008,C
1529,2024-06-17,0,A0003,A1-1
1530,2024-06-17,0,A0008,A1-2
1531,2024-06-17,0,A0003,A1-1
1532,2024-06-17,0,A0008,B1-1
1533,2024-06-17,0,A0003,A1-2
1534,2024-06-17,0,A0003,A3-2
1534,2024-06-18,0,A0003,B2-1
1535,2024-06-17,0,A0008,B1-1
1535,2024-06-18,0,A0008,A3-2
1535,2024-06-19,0,A0008,A3-2
1535,2024-06-19,1,A0008,B2-1
1535,2024-06-20,0,A0008,A3-2
1535,2024-06-21,0,A0008,A3-2
1535,2024-06-21,1,A0008,B2-1
1536,2024-06-17,0,A0003,A1-2
1537,2024-06-17,0,A0003,A2-1
1538,2024-06-17,0,A0008,B1-1
1539,2024-06-17,0,A0003,A1-2
1540,2024-06-17,0,A0008,B2-1
1542,2024-06-17,0,A0008,A2-1
1542,2024-06-17,1,A0008,A1-2
1543,2024-06-17,0,A0003,A1-2
1544,2024-06-17,0,A0003,A1-2
1545,2024-06-17,0,A0008,B2-2
1546,2024-06-17,0,A0008,B1-2
1547,2024-06-17,0,A0003,B2-1
1548,2024-06-17,0,A0003,A2-1
1549,2024-06-17,0,A0003,A1-2
1550,2024-06-17,0,A0008,B2-1
1551,2024-06-17,0,A0008,A1-1
1552,2024-06-17,0,A0003,A1-2
1553,2024-06-17,0,A0008,A3-2
1553,2024-06-18,0,A0008,B1-2
1554,2024-06-17,0,A0003,A1-2
1556,2024-06-17,0,A0008,A1-1
1556,2024-06-17,1,A0008,B1-1
1557,2024-06-17,0,A0003,A1-1
1558,2024-06-17,0,A0008,B1-1
1559,2024-06-17,0,A0008,A3-2
1559,2024-06-18,0,A0008,A1-2
1560,2024-06-17,0,A0008,B3-2
1561,2024-06-17,0,A0003,B2-1
1561,2024-06-18,0,A0003,B2-1
1561,2024-06-21,0,A0003,B2-1
1562,2024-06-17,0,A0008,B3-1
1563,2024-06-17,0,A0008,B1-1
1563,2024-06-19,0,A0008,B1-1
1563,2024-06-20,0,A0008,B1-1
1564,2024-06-17,0,A0003,A1-1
1565,2024-06-17,0,A0008,A1-2
1565,2024-06-18,0,A0008,A3-1
1565,2024-06-20,0,A0008,C
1566,2024-06-17,0,A0003,A2-1
1567,2024-06-17,0,A0008,B1-2
1568,2024-06-17,0,A0003,B2-1
1569,2024-06-17,0,A0003,B3-2
1569,2024-06-17,1,A0003,A1-2
1570,2024-06-17,0,A0008,A3-2
1571,2024-06-17,0,A0008,B2-1
1572,2024-06-17,0,A0008,A2-1
1573,2024-06-17,0,A0008,A2-2
1574,2024-06-17,0,A0003,A1-2
1575,2024-06-17,0,A0003,A1-1
1576,2024-06-17,0,A0003,A3-2
1576,2024-06-20,0,A0003,A3-2
1577,2024-06-17,0,A0008,B2-1
1577,2024-06-17,1,A0008,A3-2
1577,2024-06-17,2,A0008,B2-1
1578,2024-06-17,0,A0003,A3-2
1579,2024-06-17,0,A0003,A2-1
1580,2024-06-17,0,A0008,C
1580,2024-06-18,0,A0008,B1-1
1580,2024-06-19,0,A0008,B1-1
1580,2024-06-20,0,A0008,B1-1
1580,2024-06-21,0,A0008,B1-1
1581,2024-06-17,0,A0003,A2-2
1581,2024-06-17,1,A0003,B2-1
1582,2024-06-17,0,A0003,B1-1
1583,2024-06-17,0,A0003,A1-2
1584,2024-06-17,0,A0003,B1-1
1585,2024-06-17,0,A0008,C
1586,2024-06-17,0,A0008,C
1586,2024-06-17,1,A0008,A2-1
1588,2024-06-17,0,A0008,C
1588,2024-06-18,0,A0008,B1-2
1588,2024-06-19,0,A0008,B1-2
1589,2024-06-17,0,A0003,A3-2
1590,2024-06-17,0,A0003,A1-1
1591,2024-06-17,0,A0008,B1-2
1591,2024-06-17,1,A0008,B1-1
1592,2024-06-17,0,A0003,A2-1
1593,2024-06-17,0,A0008,B1-2
1593,2024-06-17,2,A0008,B1-1
1593,2024-06-18,0,A0008,B1-2
1593,2024-06-19,0,A0008,B1-2
1593,2024-06-21,0,A0008,B1-2
1594,2024-06-17,0,A0003,A1-1
1594,2024-06-17,0,A0008,B1-1
1594,2024-06-17,1,A0008,B1-2
1595,2024-06-17,0,A0003,A1-2
1596,2024-06-17,0,A0003,A1-1
1597,2024-06-17,0,A0008,B1-2
1598,2024-06-17,0,A0008,B3-1
1599,2024-06-17,0,A0008,B1-2
1599,2024-06-17,1,A0008,A3-1
1600,2024-06-17,0,A0003,A3-2
1600,2024-06-17,1,A0003,A1-1
1601,2024-06-17,0,A0008,A2-2
1603,2024-06-17,0,A0008,B1-1
1604,2024-06-17,0,A0003,A1-2
1605,2024-06-17,0,A0003,A1-2
1606,2024-06-17,0,A0008,C
1606,2024-06-17,1,A0008,B1-1
1606,2024-06-17,2,A0008,B1-2
1607,2024-06-17,0,A0008,B1-1
1608,2024-06-17,0,A0003,A1-2
1609,2024-06-17,0,A0003,B2-1
1610,2024-06-17,0,A0003,A1-2
1611,2024-06-17,0,A0003,B3-1
1612,2024-06-17,0,A0008,B2-1
1612,2024-06-17,2,A0008,A3-2
1613,2024-06-17,0,A0003,A1-1
1614,2024-06-17,0,A0003,B3-1
1615,2024-06-17,0,A0003,B1-1
1615,2024-06-20,0,A0003,B1-2
1616,2024-06-17,0,A0003,A2-1
1617,2024-06-17,0,A0003,A1-2
1617,2024-06-18,0,A0003,A1-2
1617,2024-06-19,0,A0003,A1-2
1617,2024-06-20,0,A0003,A1-2
