vehicle_id,seg_id,collectiontime,date,time_stamp,road_id,longitude,latitude,speed,acceleratorpedal,brakestatus,gearnum,havebrake,havedriver,excluded_reason
2782,0,1718872892000,2024-06-20,16:41:32,A0008,123.17803,32.326695,0.0,0,101,14,1,0,outside_200m_all_points
2782,0,1718872922000,2024-06-20,16:42:02,A0008,123.177897,32.326718,24.6,15,0,14,0,1,outside_200m_all_points
2784,0,1718700044000,2024-06-18,16:40:44,A0008,123.178061,32.326656,0.0,0,46,14,1,0,outside_200m_all_points
2784,0,1718700054000,2024-06-18,16:40:54,A0008,123.178062,32.326637000000005,0.0,0,37,14,1,0,outside_200m_all_points
2784,0,1718700064000,2024-06-18,16:41:04,A0008,123.178063,32.326639,0.0,0,37,14,1,0,outside_200m_all_points
2784,0,1718700074000,2024-06-18,16:41:14,A0008,123.17805,32.326661,11.9,32,0,14,0,1,outside_200m_all_points
2786,0,1718872233000,2024-06-20,16:30:33,A0008,123.178968,32.326953,22.0,0,0,14,0,0,outside_200m_all_points
2799,0,1718789016000,2024-06-19,17:23:36,A0008,123.178061,32.326592000000005,9.5,15,0,14,0,1,outside_200m_all_points
2799,0,1718961675000,2024-06-21,17:21:15,A0008,123.177818,32.326758,25.5,21,0,14,0,1,outside_200m_all_points
2803,0,1718787064000,2024-06-19,16:51:04,A0008,123.17811100000002,32.32660300000001,7.0,16,0,14,0,1,outside_200m_all_points
2807,0,1718874176000,2024-06-20,17:02:56,A0008,123.178042,32.326646999999994,12.0,0,0,14,1,1,outside_200m_all_points
2808,0,1718875573000,2024-06-20,17:26:13,A0008,123.178015,32.326660000000004,16.7,27,0,14,0,1,outside_200m_all_points
2812,0,1718699715000,2024-06-18,16:35:15,A0008,123.177964,32.326726,24.5,0,101,14,1,0,outside_200m_all_points
2812,1,1718701746000,2024-06-18,17:09:06,A0008,123.177943,32.326681,23.3,41,0,14,0,1,outside_200m_all_points
2813,0,1718699514000,2024-06-18,16:31:54,A0008,123.178056,32.326688000000004,16.8,0,101,14,1,0,outside_200m_all_points
2814,0,1718701347000,2024-06-18,17:02:27,A0008,123.184865,32.327157,25.7,0,0,14,0,0,outside_200m_all_points
2817,0,1718700967000,2024-06-18,16:56:07,A0008,123.177862,32.326826000000004,20.5,45,0,14,0,1,outside_200m_all_points
2818,0,1718702664000,2024-06-18,17:24:24,A0008,123.177797,32.326751,13.1,24,0,14,0,1,outside_200m_all_points
2824,0,1718616148000,2024-06-17,17:22:28,A0008,123.185308,32.327124,4.6,12,0,14,0,1,outside_200m_all_points
2836,0,1718959794000,2024-06-21,16:49:54,A0008,123.177807,32.326877,4.7,7,0,14,0,1,outside_200m_all_points
2839,0,1718961907000,2024-06-21,17:25:07,A0008,123.185191,32.327113,18.3,31,0,14,0,1,outside_200m_all_points
2840,0,1718962014000,2024-06-21,17:26:54,A0008,123.184225,32.32715,54.7,26,0,14,0,1,outside_200m_all_points
2843,0,1718614122000,2024-06-17,16:48:42,A0008,123.180308,32.329008,7.0,0,101,14,1,0,outside_200m_all_points
2845,0,1718788260000,2024-06-19,17:11:00,A0008,123.184697,32.327124,3.9,0,14,14,1,0,outside_200m_all_points
2851,0,1718873817000,2024-06-20,16:56:57,A0008,123.183722,32.32712,41.2,18,0,14,0,1,outside_200m_all_points
2855,0,1718700748000,2024-06-18,16:52:28,A0008,123.178049,32.326683,0.0,0,101,14,1,0,outside_200m_all_points
2857,0,1718702825000,2024-06-18,17:27:05,A0008,123.185084,32.327179,17.0,22,0,14,0,1,outside_200m_all_points
2859,0,1718701825000,2024-06-18,17:10:25,A0008,123.185308,32.327156,3.7,0,0,14,0,0,outside_200m_all_points
2860,0,1718700415000,2024-06-18,16:46:55,A0008,123.177972,32.326673,20.5,40,0,14,0,1,outside_200m_all_points
2870,0,1718789278000,2024-06-19,17:27:58,A0008,123.185094,32.327220000000004,11.8,0,0,14,0,0,outside_200m_all_points
2872,0,1718874225000,2024-06-20,17:03:45,A0008,123.180474,32.328988,18.4,0,0,14,0,1,outside_200m_all_points
2873,0,1718872819000,2024-06-20,16:40:19,A0008,123.178023,32.326613,24.4,26,0,14,0,1,outside_200m_all_points
2875,0,1718701956000,2024-06-18,17:12:36,A0008,123.182306,32.32535,51.0,19,0,14,0,1,outside_200m_all_points
2879,0,1718702505000,2024-06-18,17:21:45,A0008,123.184994,32.327134,27.3,0,101,14,1,0,outside_200m_all_points
2880,0,1718700343000,2024-06-18,16:45:43,A0008,123.185117,32.327193,10.6,26,0,14,0,1,outside_200m_all_points
2882,0,1718615053000,2024-06-17,17:04:13,A0008,123.177969,32.326669,12.7,0,33,14,1,0,outside_200m_all_points
2883,0,1718613814000,2024-06-17,16:43:34,A0008,123.185296,32.327119,17.9,12,0,14,0,1,outside_200m_all_points
2891,0,1718874442000,2024-06-20,17:07:22,A0008,123.177992,32.326781,11.2,0,0,14,0,0,outside_200m_all_points
2892,0,1718701718000,2024-06-18,17:08:38,A0008,123.177824,32.326751,8.5,25,0,14,0,1,outside_200m_all_points
2893,0,1718701001000,2024-06-18,16:56:41,A0008,123.178325,32.326854,35.8,10,0,14,0,1,outside_200m_all_points
2894,0,1718700392000,2024-06-18,16:46:32,A0008,123.17782,32.326733000000004,17.3,20,0,14,0,1,outside_200m_all_points
