road_id,vehicle_id,date,seg_id,direction,keep_start_idx,keep_end_idx,points_before,points_after,reason
A0008,1400,2024-06-21,0,A2-1,2,8,9,7,turn_trim
A0008,1401,2024-06-21,0,A1-1,0,3,4,4,short
A0008,1403,2024-06-21,1,B3-1,4,10,11,7,turn_trim
A0008,1405,2024-06-17,0,B1-2,0,3,4,4,short
A0008,1405,2024-06-18,0,B1-2,0,1,2,2,short
A0008,1405,2024-06-19,0,C,0,0,1,1,short
A0008,1405,2024-06-21,0,B1-2,0,2,3,3,short
A0008,1407,2024-06-17,0,B1-2,0,1,2,2,short
A0008,1407,2024-06-18,0,C,0,0,1,1,short
A0008,1407,2024-06-19,0,B1-2,0,1,2,2,short
A0008,1407,2024-06-20,0,C,0,0,1,1,short
A0008,1407,2024-06-21,0,B1-2,0,3,4,4,short
A0008,1410,2024-06-21,0,B2-1,0,3,4,4,short
A0008,1414,2024-06-21,0,B3-2,4,6,7,3,turn_trim
A0008,1415,2024-06-19,0,B1-1,0,1,2,2,short
A0008,1415,2024-06-21,0,B1-1,0,3,4,4,short
A0008,1418,2024-06-21,0,B1-2,0,5,6,6,straight_trim_dir
A0008,1420,2024-06-17,0,B3-1,4,11,12,8,turn_trim
A0008,1422,2024-06-17,0,B1-1,0,10,11,11,straight_trim_dir
A0008,1423,2024-06-17,0,B1-2,0,6,7,7,straight_trim_dir
A0008,1424,2024-06-17,0,B1-2,0,9,18,10,straight_trim_dir
A0008,1424,2024-06-17,1,C,0,1,2,2,short
A0008,1424,2024-06-17,2,A3-1,0,12,13,13,turn_trim
A0008,1424,2024-06-21,0,A3-2,0,8,9,9,turn_trim
A0008,1426,2024-06-17,0,B1-1,0,6,7,7,straight_trim_dir
A0008,1428,2024-06-17,0,B1-1,0,4,5,5,straight_trim_dir
A0008,1428,2024-06-17,1,B1-1,0,4,5,5,straight_trim_dir
A0008,1433,2024-06-17,0,A1-2,0,11,12,12,straight_trim_dir
A0008,1435,2024-06-17,0,B1-2,0,2,3,3,short
A0008,1435,2024-06-18,0,B1-2,0,2,3,3,short
A0008,1435,2024-06-19,0,B1-2,0,2,3,3,short
A0008,1435,2024-06-20,0,B1-2,0,1,2,2,short
A0008,1435,2024-06-21,0,B1-2,0,2,3,3,short
A0008,1437,2024-06-17,0,A3-2,0,7,8,8,turn_trim
A0008,1440,2024-06-17,0,B1-1,0,5,6,6,straight_trim_dir
A0008,1441,2024-06-17,0,B1-2,0,6,7,7,straight_trim_dir
A0008,1449,2024-06-17,0,A3-2,0,3,4,4,short
A0008,1455,2024-06-17,0,B1-2,0,5,6,6,straight_trim_dir
A0008,1456,2024-06-17,0,A1-2,0,14,15,15,straight_trim_dir
A0008,1457,2024-06-17,0,B1-2,0,6,7,7,straight_trim_dir
A0008,1458,2024-06-17,0,B1-1,0,63,64,64,straight_trim_dir
A0008,1464,2024-06-17,0,A1-1,0,4,5,5,straight_trim_dir
A0008,1467,2024-06-17,0,A1-2,0,4,5,5,straight_trim_dir
A0008,1467,2024-06-17,1,C,0,2,3,3,short
A0008,1474,2024-06-17,0,B1-2,0,5,6,6,straight_trim_dir
A0008,1474,2024-06-18,0,B1-2,0,7,8,8,straight_trim_dir
A0008,1474,2024-06-19,0,B1-2,0,6,7,7,straight_trim_dir
A0008,1474,2024-06-21,0,B1-2,0,5,6,6,straight_trim_dir
A0008,1475,2024-06-17,0,B3-1,10,20,21,11,turn_trim
A0008,1479,2024-06-17,0,C,0,2,3,3,short
A0008,1479,2024-06-17,1,B1-2,0,1,2,2,short
A0008,1480,2024-06-17,0,B1-1,0,6,7,7,straight_trim_dir
A0008,1481,2024-06-17,0,A2-1,2,12,13,11,turn_trim
A0008,1483,2024-06-17,0,A3-2,0,2,3,3,short
A0008,1485,2024-06-17,0,A1-2,0,3,4,4,short
A0008,1485,2024-06-17,1,C,0,0,1,1,short
A0008,1488,2024-06-17,0,B2-2,0,8,14,9,turn_trim
A0008,1488,2024-06-17,1,B1-1,0,3,4,4,short
A0008,1495,2024-06-17,0,B3-2,0,3,4,4,short
A0008,1495,2024-06-17,1,B1-2,0,1,2,2,short
A0008,1498,2024-06-17,0,A1-2,0,23,24,24,straight_trim_dir
A0008,1501,2024-06-17,0,A2-2,0,11,12,12,turn_trim
A0008,1505,2024-06-17,0,B1-1,0,6,7,7,straight_trim_dir
A0008,1506,2024-06-17,0,A2-2,2,13,14,12,turn_trim
A0008,1509,2024-06-17,0,C,0,0,1,1,short
A0008,1509,2024-06-17,1,B1-1,0,6,7,7,straight_trim_dir
A0008,1511,2024-06-17,0,C,0,1,2,2,short
A0008,1511,2024-06-18,0,A1-1,0,4,5,5,straight_trim_dir
A0008,1511,2024-06-19,0,A1-1,0,3,4,4,short
A0008,1511,2024-06-21,0,A1-1,0,2,3,3,short
A0008,1515,2024-06-17,0,B3-1,6,12,13,7,turn_trim
A0008,1519,2024-06-17,0,A3-2,0,8,9,9,turn_trim
A0008,1522,2024-06-17,0,A3-2,0,9,11,10,turn_trim
A0008,1523,2024-06-17,0,A3-1,0,10,11,11,turn_trim
A0008,1524,2024-06-17,0,A2-2,0,3,4,4,short
A0008,1524,2024-06-19,0,C,0,1,2,2,short
A0008,1525,2024-06-17,0,B1-1,0,1,2,2,short
A0008,1525,2024-06-20,0,B1-1,0,1,2,2,short
A0008,1526,2024-06-17,0,B1-1,0,3,4,4,short
A0008,1526,2024-06-17,1,B1-2,0,5,6,6,straight_trim_dir
A0008,1526,2024-06-17,2,A2-2,1,8,10,8,turn_trim
A0008,1526,2024-06-17,3,B3-2,1,6,7,6,turn_trim
A0008,1527,2024-06-17,0,B1-2,0,6,7,7,straight_trim_dir
A0008,1528,2024-06-17,0,C,0,2,3,3,short
A0008,1530,2024-06-17,0,A1-2,0,2,3,3,short
A0008,1532,2024-06-17,0,B1-1,0,4,5,5,straight_trim_dir
A0008,1535,2024-06-17,0,B1-1,0,1,2,2,short
A0008,1535,2024-06-18,0,A3-2,0,2,3,3,short
A0008,1535,2024-06-19,0,A3-2,0,2,3,3,short
A0008,1535,2024-06-19,1,B2-1,0,2,3,3,short
A0008,1535,2024-06-20,0,A3-2,0,3,4,4,short
A0008,1535,2024-06-21,0,A3-2,0,1,2,2,short
A0008,1535,2024-06-21,1,B2-1,0,3,4,4,short
A0008,1538,2024-06-17,0,B1-1,0,12,13,13,straight_trim_dir
A0008,1540,2024-06-17,0,B2-1,0,9,10,10,turn_trim
A0008,1542,2024-06-17,0,A2-1,1,9,11,9,turn_trim
A0008,1542,2024-06-17,1,A1-2,0,12,13,13,straight_trim_dir
A0008,1545,2024-06-17,0,B2-2,0,2,3,3,short
A0008,1546,2024-06-17,0,B1-2,0,7,8,8,straight_trim_dir
A0008,1550,2024-06-17,0,B2-1,0,5,6,6,turn_trim
A0008,1551,2024-06-17,0,A1-1,0,11,12,12,straight_trim_dir
A0008,1553,2024-06-17,0,A3-2,0,7,8,8,turn_trim
A0008,1553,2024-06-18,0,B1-2,0,5,6,6,straight_trim_dir
A0008,1556,2024-06-17,0,A1-1,0,11,12,12,straight_trim_dir
A0008,1556,2024-06-17,1,B1-1,0,6,7,7,straight_trim_dir
A0008,1558,2024-06-17,0,B1-1,0,2,3,3,short
A0008,1559,2024-06-17,0,A3-2,0,10,11,11,turn_trim
A0008,1559,2024-06-18,0,A1-2,0,12,13,13,straight_trim_dir
A0008,1560,2024-06-17,0,B3-2,3,6,7,4,turn_trim
A0008,1562,2024-06-17,0,B3-1,4,7,8,4,turn_trim
A0008,1563,2024-06-17,0,B1-1,0,1,2,2,short
A0008,1563,2024-06-19,0,B1-1,0,3,4,4,short
A0008,1563,2024-06-20,0,B1-1,0,1,2,2,short
A0008,1565,2024-06-17,0,A1-2,0,3,4,4,short
A0008,1565,2024-06-18,0,A3-1,0,3,4,4,short
A0008,1565,2024-06-20,0,C,0,3,4,4,short
A0008,1567,2024-06-17,0,B1-2,0,5,6,6,straight_trim_dir
A0008,1570,2024-06-17,0,A3-2,0,1,2,2,short
A0008,1571,2024-06-17,0,B2-1,0,4,5,5,turn_trim
A0008,1572,2024-06-17,0,A2-1,3,9,10,7,turn_trim
A0008,1573,2024-06-17,0,A2-2,3,6,11,4,turn_trim
A0008,1577,2024-06-17,0,B2-1,0,11,12,12,turn_trim
A0008,1577,2024-06-17,1,A3-2,0,9,10,10,turn_trim
A0008,1577,2024-06-17,2,B2-1,0,7,8,8,turn_trim
A0008,1580,2024-06-17,0,C,0,1,2,2,short
A0008,1580,2024-06-18,0,B1-1,0,1,2,2,short
A0008,1580,2024-06-19,0,B1-1,0,1,2,2,short
A0008,1580,2024-06-20,0,B1-1,0,3,4,4,short
A0008,1580,2024-06-21,0,B1-1,0,2,3,3,short
A0008,1585,2024-06-17,0,C,0,1,2,2,short
A0008,1586,2024-06-17,0,C,0,2,3,3,short
A0008,1586,2024-06-17,1,A2-1,0,10,11,11,turn_trim
A0008,1588,2024-06-17,0,C,0,0,1,1,short
A0008,1588,2024-06-18,0,B1-2,0,2,3,3,short
A0008,1588,2024-06-19,0,B1-2,0,1,2,2,short
A0008,1591,2024-06-17,0,B1-2,0,6,7,7,straight_trim_dir
A0008,1591,2024-06-17,1,B1-1,0,7,8,8,straight_trim_dir
A0008,1593,2024-06-17,0,B1-2,0,8,9,9,straight_trim_dir
A0008,1593,2024-06-17,2,B1-1,0,7,8,8,straight_trim_dir
A0008,1593,2024-06-18,0,B1-2,0,11,12,12,straight_trim_dir
A0008,1593,2024-06-19,0,B1-2,0,7,8,8,straight_trim_dir
A0008,1593,2024-06-21,0,B1-2,0,4,5,5,straight_trim_dir
A0008,1594,2024-06-17,0,B1-1,0,2,3,3,short
A0008,1594,2024-06-17,1,B1-2,0,3,4,4,short
A0008,1597,2024-06-17,0,B1-2,0,15,16,16,straight_trim_dir
A0008,1598,2024-06-17,0,B3-1,0,2,3,3,short
A0008,1599,2024-06-17,0,B1-2,0,7,8,8,straight_trim_dir
A0008,1599,2024-06-17,1,A3-1,0,9,10,10,turn_trim
A0008,1601,2024-06-17,0,A2-2,0,2,3,3,short
A0008,1603,2024-06-17,0,B1-1,0,3,4,4,short
A0008,1606,2024-06-17,0,C,0,2,3,3,short
A0008,1606,2024-06-17,1,B1-1,0,5,6,6,straight_trim_dir
A0008,1606,2024-06-17,2,B1-2,0,5,6,6,straight_trim_dir
A0008,1607,2024-06-17,0,B1-1,0,26,27,27,straight_trim_dir
A0008,1612,2024-06-17,0,B2-1,0,14,15,15,turn_trim
A0008,1612,2024-06-17,2,A3-2,0,13,14,14,turn_trim
A0008,1619,2024-06-17,0,B1-1,0,5,6,6,straight_trim_dir
A0008,1620,2024-06-17,0,A1-2,0,10,11,11,straight_trim_dir
A0008,1622,2024-06-17,0,A1-1,0,7,8,8,straight_trim_dir
A0008,1627,2024-06-17,0,B1-2,0,4,5,5,straight_trim_dir
A0008,1628,2024-06-17,0,A3-2,0,8,9,9,turn_trim
A0008,1634,2024-06-17,0,B1-2,0,3,4,4,short
A0008,1635,2024-06-17,0,B3-1,4,8,9,5,turn_trim
A0008,1640,2024-06-17,0,B2-1,0,7,8,8,turn_trim
A0008,1643,2024-06-17,0,A3-1,0,3,4,4,short
A0008,1643,2024-06-17,1,A1-2,0,4,5,5,straight_trim_dir
A0008,1644,2024-06-17,0,B1-2,0,4,5,5,straight_trim_dir
A0008,1646,2024-06-17,0,A3-2,0,5,6,6,turn_trim
A0008,1651,2024-06-17,0,B1-1,0,6,7,7,straight_trim_dir
A0008,1652,2024-06-17,0,C,0,2,3,3,short
A0008,1657,2024-06-17,0,B1-2,0,6,7,7,straight_trim_dir
A0008,1659,2024-06-17,0,B1-1,0,7,8,8,straight_trim_dir
A0008,1660,2024-06-17,0,A3-1,0,1,2,2,short
A0008,1663,2024-06-17,0,B1-1,0,6,7,7,straight_trim_dir
A0008,1663,2024-06-18,0,B1-1,0,6,7,7,straight_trim_dir
A0008,1664,2024-06-17,0,B1-2,0,2,3,3,short
A0008,1664,2024-06-18,0,C,0,2,3,3,short
A0008,1665,2024-06-17,0,B1-2,0,6,7,7,straight_trim_dir
A0008,1665,2024-06-17,1,A3-1,0,3,4,4,short
A0008,1665,2024-06-17,2,B2-2,0,7,8,8,turn_trim
A0008,1668,2024-06-17,0,B1-2,0,5,6,6,straight_trim_dir
A0008,1668,2024-06-19,0,B1-2,0,6,7,7,straight_trim_dir
A0008,1668,2024-06-20,0,B1-2,0,4,5,5,straight_trim_dir
A0008,1669,2024-06-17,0,A2-2,1,9,10,9,turn_trim
A0008,1670,2024-06-17,0,B1-1,0,4,5,5,straight_trim_dir
A0008,1671,2024-06-17,0,B2-1,0,8,9,9,turn_trim
A0008,1672,2024-06-17,0,B1-2,0,3,4,4,short
A0008,1672,2024-06-18,0,B1-2,0,5,6,6,straight_trim_dir
A0008,1675,2024-06-17,0,B1-1,0,5,6,6,straight_trim_dir
A0008,1675,2024-06-19,0,A1-2,0,7,8,8,straight_trim_dir
A0008,1676,2024-06-17,0,B1-1,0,1,2,2,short
A0008,1676,2024-06-17,1,B1-2,0,1,2,2,short
A0008,1676,2024-06-18,0,B1-1,0,2,3,3,short
A0008,1680,2024-06-17,0,B1-1,1,4,5,4,straight_trim_dir
A0008,1681,2024-06-17,0,B1-1,0,5,6,6,straight_trim_dir
A0008,1683,2024-06-17,0,B1-2,0,5,6,6,straight_trim_dir
A0008,1683,2024-06-17,1,B1-1,0,6,7,7,straight_trim_dir
A0008,1683,2024-06-19,0,B1-1,0,5,6,6,straight_trim_dir
A0008,1685,2024-06-17,0,B1-2,0,2,3,3,short
A0008,1687,2024-06-17,0,B1-2,0,2,3,3,short
A0008,1687,2024-06-19,0,C,0,1,2,2,short
A0008,1687,2024-06-21,0,B1-2,0,1,2,2,short
A0008,1688,2024-06-17,0,B1-1,0,6,7,7,straight_trim_dir
A0008,1690,2024-06-17,0,A3-2,0,10,11,11,turn_trim
A0008,1693,2024-06-17,0,C,0,0,1,1,short
A0008,1693,2024-06-18,0,C,0,0,1,1,short
A0008,1693,2024-06-19,0,C,0,0,1,1,short
A0008,1694,2024-06-17,1,A1-1,1,13,14,13,straight_trim_dir
A0008,1696,2024-06-17,0,B1-1,0,5,6,6,straight_trim_dir
A0008,1697,2024-06-17,0,B1-2,0,1,2,2,short
A0008,1697,2024-06-18,0,C,0,1,2,2,short
A0008,1697,2024-06-19,0,C,0,1,2,2,short
A0008,1700,2024-06-17,0,A2-2,1,11,12,11,turn_trim
A0008,1704,2024-06-17,0,B1-1,0,2,3,3,short
A0008,1704,2024-06-18,0,B1-1,0,2,3,3,short
A0008,1704,2024-06-19,0,B1-1,0,2,3,3,short
A0008,1704,2024-06-20,0,B1-1,0,2,3,3,short
A0008,1704,2024-06-21,0,B1-1,0,1,2,2,short
A0008,1708,2024-06-17,0,C,0,1,2,2,short
A0008,1709,2024-06-17,0,A3-1,0,9,10,10,turn_trim
A0008,1709,2024-06-17,1,C,0,3,4,4,short
A0008,1709,2024-06-17,2,B1-1,0,4,5,5,straight_trim_dir
A0008,1710,2024-06-17,0,A2-2,0,5,8,6,turn_trim
A0008,1711,2024-06-17,0,B1-2,0,1,2,2,short
A0008,1711,2024-06-21,0,B1-2,0,1,2,2,short
A0008,1712,2024-06-21,0,B1-1,0,2,3,3,short
A0008,1714,2024-06-21,0,B2-1,0,2,3,3,short
A0008,1715,2024-06-21,0,B1-1,0,1,2,2,short
A0008,1715,2024-06-21,1,B1-2,0,2,3,3,short
A0008,1716,2024-06-21,0,A1-1,0,9,10,10,straight_trim_dir
A0008,1720,2024-06-21,0,C,0,0,1,1,short
A0008,1721,2024-06-21,0,B1-2,0,1,2,2,short
A0008,1722,2024-06-21,0,C,0,3,4,4,short
A0008,1723,2024-06-21,0,B1-2,0,2,3,3,short
A0008,1724,2024-06-21,0,B1-1,0,8,9,9,straight_trim_dir
A0008,1725,2024-06-21,0,B1-2,0,6,7,7,straight_trim_dir
A0008,1727,2024-06-21,0,B1-1,0,5,6,6,straight_trim_dir
A0008,1729,2024-06-21,0,B2-1,0,2,3,3,short
A0008,1730,2024-06-21,0,A3-2,0,3,4,4,short
A0008,1731,2024-06-21,0,A3-1,0,3,4,4,short
A0008,1731,2024-06-21,1,B1-1,0,2,3,3,short
A0008,1735,2024-06-21,0,A1-1,0,5,6,6,straight_trim_dir
A0008,1736,2024-06-20,0,B1-2,0,1,2,2,short
A0008,1736,2024-06-21,0,B1-2,0,2,3,3,short
A0008,1737,2024-06-21,0,C,0,1,2,2,short
A0008,1737,2024-06-21,1,C,0,0,1,1,short
A0008,1738,2024-06-21,0,C,0,0,1,1,short
A0008,1740,2024-06-21,0,C,0,2,3,3,short
A0008,1740,2024-06-21,1,B1-1,0,5,6,6,straight_trim_dir
A0008,1741,2024-06-21,0,B1-2,0,9,10,10,straight_trim_dir
A0008,1745,2024-06-21,0,B1-2,0,4,5,5,straight_trim_dir
A0008,1746,2024-06-17,0,B1-2,0,1,2,2,short
A0008,1746,2024-06-19,0,A3-2,0,1,2,2,short
A0008,1746,2024-06-21,0,B1-2,0,2,3,3,short
A0008,1748,2024-06-21,0,A2-2,0,3,4,4,short
A0008,1749,2024-06-18,0,B1-1,0,1,2,2,short
A0008,1749,2024-06-21,0,B1-1,0,1,2,2,short
A0008,1751,2024-06-21,0,B1-1,0,2,3,3,short
A0008,1752,2024-06-21,0,B3-2,3,7,8,5,turn_trim
A0008,1753,2024-06-21,0,B1-2,0,5,6,6,straight_trim_dir
A0008,1755,2024-06-17,0,C,0,0,1,1,short
A0008,1755,2024-06-18,0,B1-2,0,2,3,3,short
A0008,1755,2024-06-19,0,B1-2,0,1,2,2,short
A0008,1757,2024-06-17,0,C,0,0,1,1,short
A0008,1757,2024-06-19,0,C,0,0,1,1,short
A0008,1757,2024-06-20,0,C,0,1,2,2,short
A0008,1757,2024-06-21,0,C,0,0,1,1,short
A0008,1758,2024-06-17,0,A2-2,0,2,3,3,short
A0008,1758,2024-06-19,0,A2-2,0,2,3,3,short
A0008,1760,2024-06-19,0,A3-2,0,10,11,11,turn_trim
A0008,1762,2024-06-19,0,C,0,1,2,2,short
A0008,1763,2024-06-19,0,B1-1,0,7,8,8,straight_trim_dir
A0008,1768,2024-06-17,0,B1-2,0,2,3,3,short
A0008,1768,2024-06-19,0,B2-1,0,2,3,3,short
A0008,1769,2024-06-19,0,B1-1,0,5,6,6,straight_trim_dir
A0008,1770,2024-06-18,0,B1-2,0,2,3,3,short
A0008,1770,2024-06-19,0,C,0,1,2,2,short
A0008,1773,2024-06-19,0,A2-2,0,6,7,7,turn_trim
A0008,1775,2024-06-19,0,A2-2,0,2,3,3,short
A0008,1775,2024-06-19,1,B2-1,0,3,4,4,short
A0008,1777,2024-06-19,0,B2-1,0,6,7,7,turn_trim
A0008,1785,2024-06-19,0,C,0,2,3,3,short
A0008,1785,2024-06-21,0,C,0,0,1,1,short
A0008,1787,2024-06-19,0,B3-1,0,5,6,6,turn_trim
A0008,1788,2024-06-19,0,B1-2,0,4,5,5,straight_trim_dir
A0008,1793,2024-06-19,0,B1-2,0,6,7,7,straight_trim_dir
A0008,1795,2024-06-19,0,B1-2,0,2,3,3,short
A0008,1796,2024-06-19,0,C,0,1,2,2,short
A0008,1797,2024-06-19,0,B3-1,7,9,10,3,turn_trim
A0008,1797,2024-06-20,0,A1-2,0,5,6,6,straight_trim_dir
A0008,1798,2024-06-19,0,B2-2,0,4,5,5,turn_trim
A0008,1801,2024-06-19,0,B1-1,0,6,7,7,straight_trim_dir
A0008,1804,2024-06-19,0,B1-1,0,5,6,6,straight_trim_dir
A0008,1810,2024-06-19,0,B1-2,0,6,7,7,straight_trim_dir
A0008,1810,2024-06-19,1,B1-1,0,6,7,7,straight_trim_dir
A0008,1813,2024-06-19,0,B1-1,0,5,6,6,straight_trim_dir
A0008,1814,2024-06-19,0,B2-1,0,2,3,3,short
A0008,1816,2024-06-18,0,C,0,1,2,2,short
A0008,1816,2024-06-19,0,C,0,0,1,1,short
A0008,1817,2024-06-19,0,A3-2,0,2,3,3,short
A0008,1818,2024-06-19,0,A1-2,0,3,4,4,short
A0008,1822,2024-06-19,0,B3-2,3,6,8,4,turn_trim
A0008,1825,2024-06-19,0,B1-2,0,1,2,2,short
A0008,1826,2024-06-19,0,B1-1,0,4,5,5,straight_trim_dir
A0008,1828,2024-06-19,0,B1-1,0,4,5,5,straight_trim_dir
A0008,1828,2024-06-19,1,B1-2,0,6,7,7,straight_trim_dir
A0008,1829,2024-06-18,0,C,0,0,1,1,short
A0008,1830,2024-06-17,0,B1-2,0,1,2,2,short
A0008,1830,2024-06-17,1,A3-1,0,2,3,3,short
A0008,1830,2024-06-18,0,B1-2,0,2,3,3,short
A0008,1830,2024-06-18,1,A3-1,0,3,4,4,short
A0008,1830,2024-06-19,0,A3-2,0,1,2,2,short
A0008,1830,2024-06-19,1,A3-1,0,2,3,3,short
A0008,1830,2024-06-20,0,B1-2,0,2,3,3,short
A0008,1832,2024-06-19,0,B1-2,0,6,7,7,straight_trim_dir
A0008,1833,2024-06-19,0,B1-1,0,6,7,7,straight_trim_dir
A0008,1837,2024-06-19,0,B1-2,0,4,5,5,straight_trim_dir
A0008,1838,2024-06-19,0,B1-1,0,5,6,6,straight_trim_dir
A0008,1839,2024-06-19,0,B3-1,2,5,6,4,turn_trim
A0008,1841,2024-06-19,0,B1-2,0,2,3,3,short
A0008,1844,2024-06-17,0,A3-2,0,1,2,2,short
A0008,1844,2024-06-19,0,C,0,0,1,1,short
A0008,1844,2024-06-21,0,C,0,1,2,2,short
A0008,1844,2024-06-21,1,C,0,0,1,1,short
A0008,1845,2024-06-17,0,B1-2,0,1,2,2,short
A0008,1845,2024-06-18,0,B1-2,0,2,3,3,short
A0008,1845,2024-06-19,0,B1-2,0,2,3,3,short
A0008,1846,2024-06-19,0,B1-1,0,5,6,6,straight_trim_dir
A0008,1847,2024-06-19,0,B2-2,0,2,3,3,short
A0008,1847,2024-06-21,0,A1-2,0,4,5,5,straight_trim_dir
A0008,1851,2024-06-19,0,A1-1,0,10,11,11,straight_trim_dir
A0008,1853,2024-06-19,0,B1-2,0,5,6,6,straight_trim_dir
A0008,1854,2024-06-19,0,A3-1,0,11,12,12,turn_trim
A0008,1855,2024-06-17,0,B1-2,0,2,3,3,short
A0008,1855,2024-06-18,0,C,0,0,1,1,short
A0008,1855,2024-06-19,0,C,0,2,3,3,short
A0008,1855,2024-06-20,0,B1-2,0,2,3,3,short
A0008,1856,2024-06-19,0,B3-1,3,9,10,7,turn_trim
A0008,1857,2024-06-19,0,A1-1,0,3,4,4,short
A0008,1858,2024-06-19,0,C,0,1,2,2,short
A0008,1859,2024-06-19,0,B2-1,0,6,7,7,turn_trim
A0008,1859,2024-06-20,0,B2-1,0,7,8,8,turn_trim
A0008,1860,2024-06-20,0,B1-2,0,2,3,3,short
A0008,1861,2024-06-20,0,C,0,5,6,6,skip_label
A0008,1864,2024-06-18,0,C,0,1,2,2,short
A0008,1864,2024-06-20,0,B1-2,0,5,6,6,straight_trim_dir
A0008,1865,2024-06-20,0,C,0,0,1,1,short
A0008,1866,2024-06-17,0,B1-1,0,1,2,2,short
A0008,1866,2024-06-18,0,B1-1,0,2,3,3,short
A0008,1866,2024-06-19,0,B1-1,0,2,3,3,short
A0008,1866,2024-06-20,0,B1-1,0,1,2,2,short
A0008,1866,2024-06-21,0,B1-1,0,2,3,3,short
A0008,1867,2024-06-20,0,B1-2,0,3,4,4,short
A0008,1868,2024-06-20,0,B3-2,0,3,4,4,short
A0008,1871,2024-06-20,0,B1-2,0,7,9,8,straight_trim_dir
A0008,1871,2024-06-20,1,B1-2,0,8,9,9,straight_trim_dir
A0008,1874,2024-06-20,0,B3-1,0,2,3,3,short
A0008,1875,2024-06-20,0,B1-2,0,2,3,3,short
A0008,1875,2024-06-21,0,A3-2,0,3,4,4,short
A0008,1877,2024-06-20,0,B1-2,0,7,8,8,straight_trim_dir
A0008,1878,2024-06-20,0,B1-1,0,14,15,15,straight_trim_dir
A0008,1879,2024-06-20,0,B1-2,0,2,3,3,short
A0008,1880,2024-06-19,0,B1-2,0,2,3,3,short
A0008,1880,2024-06-20,0,B1-2,0,1,2,2,short
A0008,1884,2024-06-20,0,B2-2,0,3,4,4,short
A0008,1885,2024-06-20,0,B1-1,0,5,6,6,straight_trim_dir
A0008,1887,2024-06-20,0,B2-1,0,7,8,8,turn_trim
A0008,1888,2024-06-20,0,A1-1,0,2,3,3,short
A0008,1890,2024-06-20,0,B1-1,0,2,3,3,short
A0008,1891,2024-06-20,0,B1-2,0,7,8,8,straight_trim_dir
A0008,1893,2024-06-20,0,B1-1,0,4,5,5,straight_trim_dir
A0008,1895,2024-06-18,0,B1-2,0,5,6,6,straight_trim_dir
A0008,1895,2024-06-20,0,B1-2,0,4,5,5,straight_trim_dir
A0008,1895,2024-06-21,0,B1-2,0,6,7,7,straight_trim_dir
A0008,1896,2024-06-17,0,B2-2,0,2,3,3,short
A0008,1896,2024-06-20,0,B1-1,0,1,2,2,short
A0008,1897,2024-06-20,0,B1-2,0,2,3,3,short
A0008,1897,2024-06-20,1,A2-2,0,2,3,3,short
A0008,1900,2024-06-20,0,B1-1,0,1,2,2,short
A0008,1900,2024-06-20,1,C,0,2,3,3,short
A0008,1901,2024-06-17,0,B1-2,0,9,10,10,straight_trim_dir
A0008,1901,2024-06-20,2,B2-1,0,17,19,18,turn_trim
A0008,1902,2024-06-20,0,B2-1,0,3,4,4,short
A0008,1902,2024-06-20,1,C,0,0,1,1,short
A0008,1903,2024-06-20,0,B1-1,0,4,5,5,straight_trim_dir
A0008,1906,2024-06-19,0,A3-2,0,1,2,2,short
A0008,1906,2024-06-19,1,B3-2,0,1,2,2,short
A0008,1906,2024-06-20,0,C,0,0,1,1,short
A0008,1906,2024-06-20,1,B3-2,0,2,3,3,short
A0008,1908,2024-06-20,0,B3-1,4,10,11,7,turn_trim
A0008,1909,2024-06-17,0,B3-1,1,4,5,4,turn_trim
A0008,1909,2024-06-18,0,B3-1,0,2,3,3,short
A0008,1909,2024-06-19,0,C,0,1,2,2,short
A0008,1909,2024-06-20,0,B3-1,0,2,3,3,short
A0008,1910,2024-06-18,0,B1-2,0,4,5,5,straight_trim_dir
A0008,1910,2024-06-20,0,B1-2,0,6,7,7,straight_trim_dir
A0008,1911,2024-06-18,0,B1-1,0,6,7,7,straight_trim_dir
A0008,1911,2024-06-20,0,B1-1,0,8,9,9,straight_trim_dir
A0008,1912,2024-06-20,0,B1-2,0,2,3,3,short
A0008,1913,2024-06-20,0,A1-1,0,3,4,4,short
A0008,1914,2024-06-18,0,A3-2,0,6,7,7,turn_trim
A0008,1914,2024-06-20,0,A3-2,0,5,6,6,turn_trim
A0008,1915,2024-06-20,0,B3-1,3,7,8,5,turn_trim
A0008,1916,2024-06-20,0,B1-2,0,1,2,2,short
A0008,1919,2024-06-17,0,B1-2,0,2,3,3,short
A0008,1919,2024-06-18,0,C,0,2,3,3,short
A0008,1919,2024-06-20,0,B1-2,0,1,2,2,short
A0008,1919,2024-06-21,0,B1-2,0,2,3,3,short
A0008,1923,2024-06-17,0,B3-1,2,4,5,3,turn_trim
A0008,1923,2024-06-19,0,B3-1,0,2,3,3,short
A0008,1923,2024-06-20,0,B1-1,0,2,3,3,short
A0008,1925,2024-06-20,0,B1-2,0,1,2,2,short
A0008,1926,2024-06-20,0,A2-2,0,3,5,4,turn_trim
A0008,1927,2024-06-20,0,B1-1,0,2,3,3,short
A0008,1929,2024-06-20,0,B2-1,0,8,9,9,turn_trim
A0008,1930,2024-06-17,0,B2-2,0,1,2,2,short
A0008,1930,2024-06-20,0,C,0,2,3,3,short
A0008,1931,2024-06-20,0,B1-2,0,6,7,7,straight_trim_dir
