vehicle_id,seg_id,collectiontime,date,time_stamp,road_id,longitude,latitude,speed,acceleratorpedal,brakestatus,gearnum,havebrake,havedriver,end_time,direction
1526,1,1718614125000,2024-06-17,16:48:45,A0008,123.181074,32.327444,6.4,37.0,0,14,0,1,,B1-2
1526,1,1718614135000,2024-06-17,16:48:55,A0008,123.181285,32.326968,30.9,21.0,0,14,0,1,,B1-2
1526,1,1718614145000,2024-06-17,16:49:05,A0008,123.181774,32.326008,48.2,13.0,0,14,0,1,,B1-2
1538,0,1718614595000,2024-06-17,16:56:35,A0008,123.181446,32.326819,15.9,3.0,0,14,0,1,,B1-1
1538,0,1718614600000,2024-06-17,16:56:40,A0008,123.181363,32.327022,20.5,8.0,0,14,0,1,,B1-1
1538,0,1718614605000,2024-06-17,16:56:45,A0008,123.18124,32.327299,26.1,9.0,0,14,0,1,,B1-1
1546,0,1718613688000,2024-06-17,16:41:28,A0008,123.18103700000002,32.327542,17.0,3.0,0,14,0,1,,B1-2
1546,0,1718613698000,2024-06-17,16:41:38,A0008,123.181252,32.327054000000004,27.1,36.0,0,14,0,1,,B1-2
1546,0,1718613708000,2024-06-17,16:41:48,A0008,123.181608,32.32631600000001,30.1,23.0,0,14,0,1,,B1-2
1593,2,1718615411000,2024-06-17,17:10:11,A0008,123.181525,32.326566,28.0,0.0,0,14,0,0,,B1-1
1593,2,1718615421000,2024-06-17,17:10:21,A0008,123.181323,32.327053,26.0,0.0,17,14,1,0,,B1-1
1593,2,1718615431000,2024-06-17,17:10:31,A0008,123.181135,32.327468,17.0,63.0,0,14,0,1,,B1-1
1593,0,1718702378000,2024-06-18,17:19:38,A0008,123.181076,32.327361,7.0,63.0,0,14,0,1,,B1-2
1593,0,1718702388000,2024-06-18,17:19:48,A0008,123.181248,32.326972999999995,19.0,0.0,0,14,0,0,,B1-2
1593,0,1718702398000,2024-06-18,17:19:58,A0008,123.181495,32.326453,40.0,98.0,0,14,0,1,,B1-2
1593,0,1718789090000,2024-06-19,17:24:50,A0008,123.181093,32.327433,6.0,13.0,0,14,0,1,,B1-2
1593,0,1718789100000,2024-06-19,17:25:00,A0008,123.18123,32.32708,24.0,84.0,0,14,0,1,,B1-2
1593,0,1718789110000,2024-06-19,17:25:10,A0008,123.181633,32.326206,45.0,0.0,24,14,1,0,,B1-2
1593,0,1718962169000,2024-06-21,17:29:29,A0008,123.180836,32.32795,38.0,0.0,51,14,1,0,,B1-2
1593,0,1718962179000,2024-06-21,17:29:39,A0008,123.181176,32.327185,26.0,7.0,0,14,0,1,,B1-2
1593,0,1718962189000,2024-06-21,17:29:49,A0008,123.181528,32.326338,38.0,78.0,0,14,0,1,,B1-2
1597,0,1718615503000,2024-06-17,17:11:43,A0008,123.181148,32.327272,11.4,0.0,0,14,0,0,,B1-2
1597,0,1718615508000,2024-06-17,17:11:48,A0008,123.181216,32.327098,19.6,31.0,0,14,0,1,,B1-2
1597,0,1718615513000,2024-06-17,17:11:53,A0008,123.181369,32.326742,37.4,14.0,0,14,0,1,,B1-2
1607,0,1718613968000,2024-06-17,16:46:08,A0008,123.18142,32.326829000000004,35.1,4.0,0,14,0,1,,B1-1
1607,0,1718613970000,2024-06-17,16:46:10,A0008,123.181347,32.326995000000004,32.6,0.0,0,14,0,0,,B1-1
1607,0,1718613972000,2024-06-17,16:46:12,A0008,123.181278,32.327148,30.6,15.0,0,14,0,1,,B1-1
1607,0,1718613974000,2024-06-17,16:46:14,A0008,123.181217,32.327295,31.9,21.0,0,14,0,1,,B1-1
1659,0,1718614559000,2024-06-17,16:55:59,A0008,123.18142133333332,32.326789000000005,0.0,1.6666666666666667,101,14,1,1,16:56:19,B1-1
1659,0,1718614589000,2024-06-17,16:56:29,A0008,123.181316,32.327046,2.1,0.0,101,14,1,1,,B1-1
1659,0,1718614599000,2024-06-17,16:56:39,A0008,123.181047,32.327632,48.4,30.0,0,14,1,1,,B1-1
1663,0,1718614849000,2024-06-17,17:00:49,A0008,123.181442,32.326804,0.0,3.0,0,14,0,1,,B1-1
1663,0,1718614859000,2024-06-17,17:00:59,A0008,123.18133799999998,32.327061,26.6,27.0,0,14,0,1,,B1-1
1663,0,1718614869000,2024-06-17,17:01:09,A0008,123.180967,32.327872,42.5,16.0,0,14,0,1,,B1-1
1665,0,1718613183000,2024-06-17,16:33:03,A0008,123.181363,32.326888000000004,0.0,0.0,101,14,1,1,16:33:33,B1-2
1665,0,1718613223000,2024-06-17,16:33:43,A0008,123.181289,32.327005,7.3,0.0,0,14,0,1,,B1-2
1665,0,1718613233000,2024-06-17,16:33:53,A0008,123.18126200000002,32.326995000000004,7.8,21.0,0,14,0,1,,B1-2
1665,0,1718613243000,2024-06-17,16:34:03,A0008,123.181519,32.326393,31.9,23.0,0,14,0,1,,B1-2
1668,0,1718788334000,2024-06-19,17:12:14,A0008,123.181062,32.32737933333334,0.2333333333333333,2.333333333333333,101,14,1,0,17:12:34,B1-2
1668,0,1718788364000,2024-06-19,17:12:44,A0008,123.18116,32.327153,20.9,30.0,0,14,0,1,,B1-2
1668,0,1718788374000,2024-06-19,17:12:54,A0008,123.18159,32.32627100000001,48.1,10.0,0,14,0,1,,B1-2
1672,0,1718615685000,2024-06-17,17:14:45,A0008,123.181154,32.327264,17.1,0.0,101,14,1,0,,B1-2
1672,0,1718615695000,2024-06-17,17:14:55,A0008,123.181255,32.327046,32.4,28.0,0,14,0,1,,B1-2
1672,0,1718615705000,2024-06-17,17:15:05,A0008,123.181796,32.325963,54.9,18.0,0,14,0,1,,B1-2
1681,0,1718613361000,2024-06-17,16:36:01,A0008,123.18138875,32.32692575,0.0,0.0,13,14,1,1,16:36:31,B1-1
1681,0,1718613401000,2024-06-17,16:36:41,A0008,123.181324,32.327078,32.5,67.0,0,14,0,1,,B1-1
1681,0,1718613411000,2024-06-17,16:36:51,A0008,123.180809,32.328249,46.4,6.0,0,14,1,0,,B1-1
1683,0,1718614096000,2024-06-17,16:48:16,A0008,123.181031,32.327422,0.0,5.5,101,14,1,0,16:48:46,B1-2
1683,0,1718614136000,2024-06-17,16:48:56,A0008,123.181173,32.327133,15.6,25.0,0,14,0,1,,B1-2
1683,0,1718614146000,2024-06-17,16:49:06,A0008,123.181573,32.326264,48.7,18.0,0,14,0,1,,B1-2
1688,0,1718615661000,2024-06-17,17:14:21,A0008,123.181479,32.3266795,0.35,0.0,101,14,1,0,17:14:31,B1-1
1688,0,1718615681000,2024-06-17,17:14:41,A0008,123.181277,32.327160000000006,43.0,24.0,0,14,0,1,,B1-1
1688,0,1718615691000,2024-06-17,17:14:51,A0008,123.18082,32.328185999999995,43.2,14.0,0,14,0,1,,B1-1
1704,0,1718787432000,2024-06-19,16:57:12,A0008,123.182383,32.325299,35.1,30.0,0,14,0,1,,B1-1
1704,0,1718787460000,2024-06-19,16:57:40,A0008,123.181254,32.32719400000001,36.5,21.0,0,14,0,1,,B1-1
1704,0,1718787488000,2024-06-19,16:58:08,A0008,123.180301,32.329295,7.7,0.0,8,14,1,0,,B1-1
1724,0,1718961064000,2024-06-21,17:11:04,A0008,123.181578,32.326455,19.0,0.0,13,14,1,0,,B1-1
1724,0,1718961074000,2024-06-21,17:11:14,A0008,123.181334,32.327019,25.3,5.0,0,14,1,0,,B1-1
1724,0,1718961084000,2024-06-21,17:11:24,A0008,123.181108,32.327499,23.9,16.0,0,14,0,1,,B1-1
1727,0,1718960393000,2024-06-21,16:59:53,A0008,123.181459,32.326733000000004,0.0,0.0,101,14,1,1,17:00:03,B1-1
1727,0,1718960413000,2024-06-21,17:00:13,A0008,123.181337,32.327026000000004,21.8,0.0,0,14,0,0,,B1-1
1727,0,1718960423000,2024-06-21,17:00:23,A0008,123.180978,32.327805,50.2,0.0,0,14,0,0,,B1-1
1731,1,1718961316000,2024-06-21,17:15:16,A0008,123.181596,32.326389000000006,3.0,0.0,101,14,1,0,,B1-1
1731,1,1718961346000,2024-06-21,17:15:46,A0008,123.181283,32.327084,11.0,0.0,0,14,0,0,,B1-1
1731,1,1718961376000,2024-06-21,17:16:16,A0008,123.18053700000002,32.328804000000005,38.0,0.0,0,14,0,0,,B1-1
1745,0,1718960076000,2024-06-21,16:54:36,A0008,123.180946,32.327611000000005,21.7,21.0,0,14,0,1,,B1-2
1745,0,1718960086000,2024-06-21,16:54:46,A0008,123.181236,32.326982,32.2,20.0,0,14,0,1,,B1-2
1745,0,1718960106000,2024-06-21,16:55:06,A0008,123.182305,32.325268,41.3,0.0,0,14,1,0,,B1-2
1751,0,1718958756000,2024-06-21,16:32:36,A0008,123.181696,32.326223,39.3,0.0,14,14,1,0,,B1-1
1751,0,1718958784000,2024-06-21,16:33:04,A0008,123.181273,32.327187,28.2,15.0,0,14,0,1,,B1-1
1751,0,1718958812000,2024-06-21,16:33:32,A0008,123.180777,32.3283,22.1,28.0,0,14,0,1,,B1-1
1763,0,1718786050000,2024-06-19,16:34:10,A0008,123.18140575,32.326842,0.25,0.0,101,14,1,1,16:34:40,B1-1
1763,0,1718786090000,2024-06-19,16:34:50,A0008,123.181341,32.326993,20.8,17.0,0,14,0,1,,B1-1
1763,0,1718786100000,2024-06-19,16:35:00,A0008,123.181056,32.327626,31.0,10.0,0,14,0,1,,B1-1
1804,0,1718787909000,2024-06-19,17:05:09,A0008,123.18152,32.326575000000005,9.7,0.0,0,14,1,0,,B1-1
1804,0,1718787919000,2024-06-19,17:05:19,A0008,123.181307,32.327098,24.4,20.0,0,14,0,1,,B1-1
1804,0,1718787929000,2024-06-19,17:05:29,A0008,123.180911,32.327969,44.2,0.0,0,14,0,0,,B1-1
1810,0,1718785922000,2024-06-19,16:32:02,A0008,123.181009,32.327648,21.3,41.0,0,14,0,1,,B1-2
1810,0,1718785932000,2024-06-19,16:32:12,A0008,123.181247,32.327103,29.9,4.0,0,14,1,0,,B1-2
1810,0,1718785942000,2024-06-19,16:32:22,A0008,123.18159,32.326339000000004,36.6,11.0,0,14,1,0,,B1-2
1813,0,1718787636000,2024-06-19,17:00:36,A0008,123.181424,32.326802,10.6,45.0,0,14,0,1,,B1-1
1813,0,1718787646000,2024-06-19,17:00:46,A0008,123.181282,32.327164,21.2,41.0,0,14,0,1,,B1-1
1813,0,1718787656000,2024-06-19,17:00:56,A0008,123.180947,32.327898000000005,37.2,0.0,0,14,0,0,,B1-1
1826,0,1718789178000,2024-06-19,17:26:18,A0008,123.18157,32.326543,31.2,0.0,0,14,1,0,,B1-1
1826,0,1718789188000,2024-06-19,17:26:28,A0008,123.181307,32.327178,34.0,9.0,0,14,0,1,,B1-1
1826,0,1718789198000,2024-06-19,17:26:38,A0008,123.180934,32.328013,33.3,0.0,0,14,1,0,,B1-1
1828,0,1718786634000,2024-06-19,16:43:54,A0008,123.181466,32.326712,0.0,0.0,0,14,0,1,,B1-1
1828,0,1718786644000,2024-06-19,16:44:04,A0008,123.181324,32.327065999999995,29.8,18.0,0,14,0,1,,B1-1
1828,0,1718786654000,2024-06-19,16:44:14,A0008,123.180968,32.327834,30.5,17.0,0,14,0,1,,B1-1
1833,0,1718787473000,2024-06-19,16:57:53,A0008,123.181767,32.326165,30.2,0.0,0,14,1,0,,B1-1
1833,0,1718787483000,2024-06-19,16:58:03,A0008,123.181368,32.327062,38.4,0.0,0,14,1,0,,B1-1
1833,0,1718787493000,2024-06-19,16:58:13,A0008,123.18101,32.32783000000001,36.0,7.0,0,14,1,0,,B1-1
1871,1,1718873790000,2024-06-20,16:56:30,A0008,123.181417,32.326877,3.8,16.0,0,14,0,1,,B1-2
1871,1,1718873800000,2024-06-20,16:56:40,A0008,123.181327,32.327117,8.5,0.0,101,14,1,0,,B1-2
1871,1,1718873810000,2024-06-20,16:56:50,A0008,123.181272,32.327158000000004,0.2,0.0,101,14,1,0,,B1-2
1871,1,1718873820000,2024-06-20,16:57:00,A0008,123.181238,32.32714,6.0,0.0,101,14,1,0,,B1-2
1871,1,1718873830000,2024-06-20,16:57:10,A0008,123.181277,32.326967,18.3,42.0,0,14,0,1,,B1-2
1871,1,1718873840000,2024-06-20,16:57:20,A0008,123.181592,32.326288000000005,37.0,26.0,0,14,0,1,,B1-2
1877,0,1718875340000,2024-06-20,17:22:20,A0008,123.181021,32.327521999999995,5.2,21.0,0,14,0,1,,B1-2
1877,0,1718875350000,2024-06-20,17:22:30,A0008,123.181223,32.327099000000004,15.4,11.0,0,14,0,1,,B1-2
1877,0,1718875360000,2024-06-20,17:22:40,A0008,123.181464,32.326534,33.0,18.0,0,14,0,1,,B1-2
1878,0,1718874363000,2024-06-20,17:06:03,A0008,123.181407,32.326815,10.1,0.0,0,14,0,0,,B1-1
1878,0,1718874368000,2024-06-20,17:06:08,A0008,123.181319,32.327029,26.6,16.0,0,14,0,1,,B1-1
1878,0,1718874373000,2024-06-20,17:06:13,A0008,123.181172,32.327361,32.8,12.0,0,14,0,1,,B1-1
1885,0,1718872338000,2024-06-20,16:32:18,A0008,123.181428,32.32673,5.6,60.0,0,14,0,1,,B1-1
1885,0,1718872348000,2024-06-20,16:32:28,A0008,123.181267,32.327145,37.2,42.0,0,14,0,1,,B1-1
1885,0,1718872358000,2024-06-20,16:32:38,A0008,123.1809,32.327951,39.3,26.0,0,14,0,1,,B1-1
1911,0,1718874447000,2024-06-20,17:07:27,A0008,123.181552,32.326474000000005,21.2,22.0,0,14,0,1,,B1-1
1911,0,1718874457000,2024-06-20,17:07:37,A0008,123.18127,32.327154,28.3,14.0,0,14,0,1,,B1-1
1911,0,1718874467000,2024-06-20,17:07:47,A0008,123.180973,32.32779,26.1,1.0,0,14,0,1,,B1-1
1959,1,1718873874000,2024-06-20,16:57:54,A0008,123.181047,32.32743850000001,0.0,24.5,0,14,1,0,16:58:04,B1-2
1959,1,1718873894000,2024-06-20,16:58:14,A0008,123.181266,32.326949,30.5,38.0,0,14,0,1,,B1-2
1959,1,1718873904000,2024-06-20,16:58:24,A0008,123.181734,32.326021999999995,44.6,23.0,0,14,0,1,,B1-2
1964,0,1718875578000,2024-06-20,17:26:18,A0008,123.181086,32.327424,0.0,0.0,16,14,1,1,17:26:48,B1-2
1964,0,1718875618000,2024-06-20,17:26:58,A0008,123.181198,32.327178,16.4,0.0,15,14,1,0,,B1-2
1964,0,1718875628000,2024-06-20,17:27:08,A0008,123.181408,32.326663,43.4,37.0,0,14,0,1,,B1-2
1969,0,1718872525000,2024-06-20,16:35:25,A0008,123.181473,32.326658,13.0,39.0,0,14,0,1,,B1-1
1969,0,1718872535000,2024-06-20,16:35:35,A0008,123.18127,32.327164,22.5,40.0,0,14,0,1,,B1-1
1969,0,1718872545000,2024-06-20,16:35:45,A0008,123.180949,32.327874,29.7,0.0,0,14,1,0,,B1-1
1990,0,1718701774000,2024-06-18,17:09:34,A0008,123.181577,32.326640999999995,16.4,19.0,0,14,0,1,,B1-1
1990,0,1718701784000,2024-06-18,17:09:44,A0008,123.181343,32.327159,25.0,17.0,0,14,0,1,,B1-1
1990,0,1718701794000,2024-06-18,17:09:54,A0008,123.181016,32.327793,37.1,19.0,0,14,0,1,,B1-1
2002,0,1718700557000,2024-06-18,16:49:17,A0008,123.181432,32.326728,0.0,0.0,9,14,1,1,,B1-1
2002,0,1718700567000,2024-06-18,16:49:27,A0008,123.181324,32.327007,34.5,31.0,0,14,0,1,,B1-1
2002,0,1718700577000,2024-06-18,16:49:37,A0008,123.180879,32.327996,48.3,13.0,0,14,0,1,,B1-1
2003,0,1718702822000,2024-06-18,17:27:02,A0008,123.1814475,32.3267565,0.0,0.0,21,14,1,0,17:27:12,B1-1
2003,0,1718702842000,2024-06-18,17:27:22,A0008,123.181354,32.326983,18.0,16.0,0,14,0,1,,B1-1
2003,0,1718702852000,2024-06-18,17:27:32,A0008,123.181066,32.327616000000006,34.0,12.0,0,14,0,1,,B1-1
2050,0,1718702416000,2024-06-18,17:20:16,A0008,123.181392,32.326805,23.0,0.0,0,14,0,0,,B1-2
2050,0,1718702426000,2024-06-18,17:20:26,A0008,123.181216,32.327073,8.5,0.0,14,14,1,0,,B1-2
2050,0,1718702436000,2024-06-18,17:20:36,A0008,123.181216,32.327036,2.9,0.0,0,14,0,0,,B1-2
2050,0,1718702446000,2024-06-18,17:20:46,A0008,123.181268,32.326958000000005,16.8,40.0,0,14,0,1,,B1-2
2050,0,1718702456000,2024-06-18,17:20:56,A0008,123.181529,32.326382,32.2,27.0,0,14,0,1,,B1-2
2051,0,1718699836000,2024-06-18,16:37:16,A0008,123.18143700000002,32.326735,10.5,254.0,254,14,0,1,,B1-1
2051,0,1718699846000,2024-06-18,16:37:26,A0008,123.181273,32.327155000000005,24.8,254.0,254,14,0,1,,B1-1
2051,0,1718699856000,2024-06-18,16:37:36,A0008,123.18096,32.32784,42.1,254.0,254,14,0,1,,B1-1
2066,0,1718701294000,2024-06-18,17:01:34,A0008,123.18113,32.327212,17.1,1.0,0,14,0,1,,B1-2
2066,0,1718701299000,2024-06-18,17:01:39,A0008,123.181251,32.326945,30.7,16.0,0,14,0,1,,B1-2
2066,0,1718701304000,2024-06-18,17:01:44,A0008,123.181446,32.326483,47.7,19.0,0,14,0,1,,B1-2
2082,0,1718702092000,2024-06-18,17:14:52,A0008,123.180989,32.327599000000006,0.0,0.0,0,14,0,0,,B1-2
2082,0,1718702122000,2024-06-18,17:15:22,A0008,123.181184,32.327171,6.9,0.0,0,14,0,1,,B1-2
2082,0,1718702152000,2024-06-18,17:15:52,A0008,123.182544,32.325109000000005,12.8,0.0,0,14,0,1,,B1-2
2089,0,1718701200000,2024-06-18,17:00:00,A0008,123.181501,32.326671000000005,0.0,0.0,255,14,1,0,,B1-1
2089,0,1718701210000,2024-06-18,17:00:10,A0008,123.18131,32.32714900000001,30.6,0.0,255,14,1,0,,B1-1
2089,0,1718701220000,2024-06-18,17:00:20,A0008,123.181102,32.327569,37.7,51.0,255,14,0,1,,B1-1
2109,0,1718961065000,2024-06-21,17:11:05,A0008,123.18088600000002,32.32784700000001,9.3,33.0,0,14,0,1,,B1-2
2109,0,1718961075000,2024-06-21,17:11:15,A0008,123.181171,32.327156,38.7,25.0,0,14,0,1,,B1-2
2109,0,1718961085000,2024-06-21,17:11:25,A0008,123.181684,32.326105,49.3,30.0,0,14,0,1,,B1-2
2129,0,1718959055000,2024-06-21,16:37:35,A0008,123.181492,32.326636,17.6,26.0,0,14,0,1,,B1-1
2129,0,1718959065000,2024-06-21,16:37:45,A0008,123.18126200000002,32.327195,23.5,13.0,0,14,0,1,,B1-1
2129,0,1718959075000,2024-06-21,16:37:55,A0008,123.180944,32.327871,27.9,0.0,0,14,1,0,,B1-1
2136,0,1718960504000,2024-06-21,17:01:44,A0008,123.180823,32.327958,53.8,0.0,6,14,1,0,,B1-2
2136,0,1718960514000,2024-06-21,17:01:54,A0008,123.181241,32.327020000000005,45.7,30.0,0,14,0,1,,B1-2
2136,0,1718960534000,2024-06-21,17:02:14,A0008,123.182456,32.325036,26.6,0.0,0,14,1,0,,B1-2
2137,0,1718960481000,2024-06-21,17:01:21,A0008,123.18143000000002,32.326817,0.6,0.0,0,14,1,1,17:01:41,B1-1
2137,0,1718960511000,2024-06-21,17:01:51,A0008,123.181305,32.327141,21.4,6.0,0,14,1,0,,B1-1
2137,0,1718960521000,2024-06-21,17:02:01,A0008,123.181048,32.327703,34.2,20.0,0,14,0,1,,B1-1
2162,0,1718615399000,2024-06-17,17:09:59,A0008,123.181054,32.32749800000001,3.2,18.0,0,14,0,1,,B1-2
2162,0,1718615409000,2024-06-17,17:10:09,A0008,123.181289,32.326966,36.5,15.0,0,14,0,1,,B1-2
2162,0,1718615419000,2024-06-17,17:10:19,A0008,123.181825,32.325947,49.2,18.0,0,14,0,1,,B1-2
2176,0,1718614933000,2024-06-17,17:02:13,A0008,123.182221,32.325493,56.7,0.0,0,14,0,0,,B1-1
2176,0,1718614963000,2024-06-17,17:02:43,A0008,123.181326,32.327096999999995,32.9,20.0,0,14,0,1,,B1-1
2176,0,1718614993000,2024-06-17,17:03:13,A0008,123.180408,32.329122,10.1,0.0,0,14,0,0,,B1-1
2181,0,1718614854000,2024-06-17,17:00:54,A0008,123.181491,32.326703,5.0,9.0,0,14,1,1,,B1-1
2181,0,1718614864000,2024-06-17,17:01:04,A0008,123.181279,32.327201,26.7,11.0,0,14,1,1,,B1-1
2181,0,1718614874000,2024-06-17,17:01:14,A0008,123.180914,32.328011000000004,40.9,6.0,0,14,1,1,,B1-1
2194,0,1718616032000,2024-06-17,17:20:32,A0008,123.181428,32.326840999999995,0.0,0.0,0,14,1,1,,B1-1
2194,0,1718616042000,2024-06-17,17:20:42,A0008,123.181331,32.327106,22.2,25.0,0,14,1,1,,B1-1
2194,0,1718616052000,2024-06-17,17:20:52,A0008,123.18097,32.327906,37.6,12.0,0,14,1,1,,B1-1
2206,0,1718616146000,2024-06-17,17:22:26,A0008,123.180838,32.32793700000001,34.2,28.0,0,14,0,1,,B1-2
2206,0,1718616156000,2024-06-17,17:22:36,A0008,123.181189,32.327189000000004,30.9,31.0,0,14,0,1,,B1-2
2206,0,1718616166000,2024-06-17,17:22:46,A0008,123.181494,32.326411,33.9,4.0,0,14,1,0,,B1-2
2247,0,1718616361000,2024-06-17,17:26:01,A0008,123.181404,32.3268825,0.0,0.0,101,14,1,0,17:26:31,B1-1
2247,0,1718616401000,2024-06-17,17:26:41,A0008,123.18136,32.326993,26.3,31.0,0,14,0,1,,B1-1
2247,0,1718616411000,2024-06-17,17:26:51,A0008,123.18104,32.327715000000005,25.8,33.0,0,14,0,1,,B1-1
2255,1,1718613679000,2024-06-17,16:41:19,A0008,123.181115,32.327401,16.3,6.0,0,14,1,0,,B1-1
2255,1,1718613689000,2024-06-17,16:41:29,A0008,123.181245,32.327109,6.0,0.0,0,14,0,1,,B1-1
2255,1,1718613699000,2024-06-17,16:41:39,A0008,123.181229,32.327277,24.8,35.0,0,14,0,1,,B1-1
2271,0,1718788086000,2024-06-19,17:08:06,A0008,123.181481,32.326727000000005,3.0,31.0,0,14,0,1,,B1-1
2271,0,1718788096000,2024-06-19,17:08:16,A0008,123.181361,32.327022,10.8,0.0,0,14,1,0,,B1-1
2271,0,1718788106000,2024-06-19,17:08:26,A0008,123.181135,32.327563,33.6,35.0,0,14,0,1,,B1-1
2281,0,1718788265000,2024-06-19,17:11:05,A0008,123.181075,32.327406,7.9,23.0,0,14,0,1,,B1-2
2281,0,1718788275000,2024-06-19,17:11:15,A0008,123.181196,32.3271,35.7,15.0,0,14,0,1,,B1-2
2281,0,1718788285000,2024-06-19,17:11:25,A0008,123.181588,32.326251,42.6,12.0,0,14,0,1,,B1-2
2301,0,1718787386000,2024-06-19,16:56:26,A0008,123.180764,32.328119,40.8,18.0,0,14,0,1,,B1-2
2301,0,1718787396000,2024-06-19,16:56:36,A0008,123.181193,32.327178,34.2,0.0,1,14,1,0,,B1-2
2301,0,1718787406000,2024-06-19,16:56:46,A0008,123.181618,32.326184999999995,48.0,30.0,0,14,0,1,,B1-2
2305,0,1718789005000,2024-06-19,17:23:25,A0008,123.180991,32.327611000000005,8.7,23.0,0,14,0,1,,B1-2
2305,0,1718789015000,2024-06-19,17:23:35,A0008,123.181199,32.327147,26.6,19.0,0,14,0,1,,B1-2
2305,0,1718789025000,2024-06-19,17:23:45,A0008,123.181572,32.326322000000005,34.6,19.0,0,14,0,1,,B1-2
2319,0,1718873518000,2024-06-20,16:51:58,A0008,123.181465,32.326705000000004,0.0,0.0,10,14,1,0,,B1-1
2319,0,1718873528000,2024-06-20,16:52:08,A0008,123.181357,32.326978000000004,27.1,45.0,0,14,0,1,,B1-1
2319,0,1718873538000,2024-06-20,16:52:18,A0008,123.181009,32.327738000000004,36.9,17.0,0,14,1,0,,B1-1
2365,0,1718700846000,2024-06-18,16:54:06,A0008,123.181588,32.326401000000004,23.0,32.0,0,14,0,1,,B1-1
2365,0,1718700856000,2024-06-18,16:54:16,A0008,123.18133600000002,32.326981,17.0,0.0,0,14,0,0,,B1-1
2365,0,1718700866000,2024-06-18,16:54:26,A0008,123.181115,32.327477,45.0,50.0,0,14,0,1,,B1-1
2369,0,1718700735000,2024-06-18,16:52:15,A0008,123.18188700000002,32.326007000000004,36.0,11.0,0,14,0,1,,B1-1
2369,0,1718700765000,2024-06-18,16:52:45,A0008,123.181309,32.327219,20.0,12.0,0,14,0,1,,B1-1
2369,0,1718700795000,2024-06-18,16:53:15,A0008,123.180352,32.329294000000004,25.0,7.0,0,14,0,1,,B1-1
2397,0,1718701563000,2024-06-18,17:06:03,A0008,123.181023,32.327549000000005,5.3,21.0,0,14,0,1,,B1-2
2397,0,1718701573000,2024-06-18,17:06:13,A0008,123.181246,32.327019,31.0,29.0,0,14,0,1,,B1-2
2397,0,1718701583000,2024-06-18,17:06:23,A0008,123.181748,32.326021999999995,50.7,23.0,0,14,0,1,,B1-2
2472,0,1718613521000,2024-06-17,16:38:41,A0008,123.180817,32.327958,38.4,26.0,0,14,1,1,,B1-2
2472,0,1718613531000,2024-06-17,16:38:51,A0008,123.181275,32.32699700000001,52.5,34.0,0,14,1,1,,B1-2
2472,0,1718613541000,2024-06-17,16:39:01,A0008,123.182008,32.325608,65.4,32.0,0,14,1,1,,B1-2
2487,0,1718616239000,2024-06-17,17:23:59,A0008,123.181466,32.326631000000006,14.5,23.0,0,14,0,1,,B1-1
2487,0,1718616249000,2024-06-17,17:24:09,A0008,123.181252,32.327181,32.7,29.0,0,14,0,1,,B1-1
2487,0,1718616259000,2024-06-17,17:24:19,A0008,123.180931,32.327886,18.7,0.0,101,14,1,1,,B1-1
2513,0,1718789290000,2024-06-19,17:28:10,A0008,123.180885,32.327831,35.3,0.0,0,14,0,1,,B1-2
2513,0,1718789300000,2024-06-19,17:28:20,A0008,123.181206,32.327139,42.9,16.0,0,14,0,1,,B1-2
2513,0,1718789310000,2024-06-19,17:28:30,A0008,123.181603,32.326232000000005,39.7,10.0,0,14,0,1,,B1-2
2521,0,1718787057000,2024-06-19,16:50:57,A0008,123.18138466666667,32.326934,0.0666666666666666,0.0,0,14,1,1,16:51:17,B1-1
2521,0,1718787087000,2024-06-19,16:51:27,A0008,123.181303,32.327116000000004,23.7,25.0,0,14,1,1,,B1-1
2521,0,1718787097000,2024-06-19,16:51:37,A0008,123.180922,32.327959,36.8,0.0,0,14,1,0,,B1-1
2583,0,1718873702000,2024-06-20,16:55:02,A0008,123.180953,32.32772300000001,20.9,16.0,0,14,0,1,,B1-2
2583,0,1718873712000,2024-06-20,16:55:12,A0008,123.18126,32.327032,42.3,29.0,0,14,0,1,,B1-2
2583,0,1718873722000,2024-06-20,16:55:22,A0008,123.181828,32.325906,49.2,14.0,0,14,0,1,,B1-2
2596,0,1718702261000,2024-06-18,17:17:41,A0008,123.181423,32.326936,0.0,0.0,0,14,0,0,,B1-1
2596,0,1718702291000,2024-06-18,17:18:11,A0008,123.181392,32.327013,17.0,0.0,0,14,0,0,,B1-1
2596,0,1718702321000,2024-06-18,17:18:41,A0008,123.180676,32.328516,22.0,36.0,0,14,0,1,,B1-1
2616,0,1718959521000,2024-06-21,16:45:21,A0008,123.18173,32.326118,51.8,0.0,0,14,0,1,,B1-1
2616,0,1718959531000,2024-06-21,16:45:31,A0008,123.181237,32.327075,32.3,6.0,0,14,0,0,,B1-1
2616,0,1718959541000,2024-06-21,16:45:41,A0008,123.180882,32.327925,32.7,0.0,0,14,0,0,,B1-1
2624,0,1718960766000,2024-06-21,17:06:06,A0008,123.18209,32.325638,43.0,6.0,0,14,0,1,,B1-1
2624,0,1718960796000,2024-06-21,17:06:36,A0008,123.181337,32.327033,20.0,2.0,0,14,0,1,,B1-1
2624,0,1718960826000,2024-06-21,17:07:06,A0008,123.180782,32.328196000000005,14.0,5.0,0,14,0,1,,B1-1
